"APPLICATION #",FORM_NUMBER,FILE_DATE,STATUS_DATE,STATUS,STATUS_CODE,EXPIRATION_DATE,"ESTIMATED COST","REVISED COST","EXISTING USE","EXISTING UNITS","PROPOSED USE","PROPOSED UNITS",PLANSETS,15_DAY_HOLD?,"EXISTING STORIES","PROPOSED STORIES","ASSESSOR STORIES","VOLUNTARY SOFT-STORY RETROFIT","NO OF PAGES",BLOCK,LOT,STREET_NUMBER,STREET_NUMBER_SFX,AVS_STREET_NAME,AVS_STREET_SFX,UNIT,UNIT_SFX,FIRST_NAME,LAST_NAME,CONTRACTORPHONE,COMPANY_NAME,STREET_NUMBER,STREET,STREET_SUFFIX,CITY,STATE,ZIP_CODE,CONTACT_NAME,CONTACT_PHONE,DESCRIPTION,
#201510230667,8,2015/10/23,2015/10/23,ISSUED,9,2016/02/23,2600,4000,OFFICE,,OFFICE,,2,,24,24,0,,2,227,8,505,,MONTGOMERY,ST,0,,"GERALD W.","DA VOLT",4154424833,"RLH FIRE PROTECTION /  CMA FIRE PROTECT",2235,PALOU,AV,"SAN FRANCISCO",CA,94124-0000,,,"10TH FLOOR: FIRE SPRINKLERS - RELOCATE 9 AND ADD 4 PENDENTS . REF PA 2015-0721-2067",
#201510230668,8,2015/10/23,2015/10/23,ISSUED,9,2016/02/23,2500,2500,OFFICE,4,OFFICE,4,0,,3,3,3,,0,185,40,1439,,PACIFIC,AV,,,WILLIAM,LUK,4155877832,"WILLIAM LUK CO**SEE NOTES***",,"P.O. BOX 24549",,"SAN FRANCISCO",CA,94124-0000,,,"DEMOLITION PER AB-017;  EXISTING STUFF SHELVES/CABINET  FLOOR COVERING SOME DRYWALL - DEMOLITION ONLY. FIRE RATING BETWEEN BAND R-2 SHALL BE MAINTAINED.",
#201510230670,8,2015/10/23,2015/10/23,ISSUED,9,2016/02/23,1000,1000,OFFICE,0,OFFICE,0,2,,24,24,24,,3,292,1,111,,SUTTER,ST,,,"MICHAEL JOSEPH",DONAHUE,5106321208,"PYRO-COMM SYSTEMS   INC.",15531,CONTAINER,LN,"HUNTINGTON BEACH",CA,92649-0000,,,"22ND FLOOR  NEW FIRE ALARM DEVICES FOR A T.I  IN AN EXISTING BLDG TO INCLUDE: (2) SPEAKER/STROBE. REF PA #201509237750. N/A MAHER ORDINANCE",
#201510230671,8,2015/10/23,2015/10/23,ISSUED,9,2016/02/23,1,1,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,0,,3,3,2,,0,6518,025C,913,,CAPP,ST,,,,,,,,,,,,,,,"TO OBTAINL FINAL INSPECTION FOR WORK APPROVED UNDER PA APPLICATION 2010-0120-5036  2010-0121-5064 AND 2010-0224-7068. ALL WORK COMPLETE",
#201510230673,8,2015/10/23,2015/10/30,ISSUED,9,2016/10/30,35000,50000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,Y,2,2,1,,7,5353A,12,139,,MADDUX,AV,,,"HAO SONG",ZHEN,4158129636,"MZ CONSTRUCTION COMPANY",318,"WESTLAKE CENTER # 237",,"DALY CITY",CA,94015-0000,,,"ADD BEDROOM  BATHROOM  FAMILY ROOM AND LAUNDRY AT 1ST FLOOR. ADD DECK & STAIRS AT REAR",
#201510230674,8,2015/10/23,2015/10/30,ISSUED,9,2016/04/30,6500,10000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,Y,2,2,1,,4,2303,001B,2209,,46TH,AV,,,OWNER,,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"COMPLY WITH COMPLAINT 2015 70191. LEGALIZE AND EXPAND (E) REAR DECK & STAIRWAY",
#201510230676,8,2015/10/23,2015/10/23,ISSUED,9,2016/04/23,8322,10000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,1,,0,1783,31,1326,,29TH,AV,,,JOSE,PACHECO,4153779553,"PACHECO BUILDERS INC.",2075,10TH,AV,"SAN FRANCISCO",CA,94116-0000,,,"REPLACE EXISTING SHOWER WITH A IN WALL TUB  PLUMBING ROUGH-IN TO ACCOMODATE NEW TUB  INSTALL NEW TILES 3X WALLS & REPAIR WOOD FLOOR TO TUB.",
#201510230680,8,2015/10/23,2015/10/23,ISSUED,9,2016/02/23,1000,1000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,1,,0,7096C,10,95,,MONETA,WY,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"REMOVE KITCHENETTE INATALLED ON THE PROPERTY IN BASEMENT STORAGE WITHOUT PERMIT AND REVERT SPACE BACK TO ITS LAST LEGAL USE.",
#201510230681,8,2015/10/23,2015/10/23,ISSUED,9,2016/02/23,1,1,APARTMENTS,3,APARTMENTS,3,0,,4,4,2,,0,130,20,778,,VALLEJO,ST,,,OWNER,,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"rev. to 201507080970 - install new siding over existing.",
#201510230681,8,2015/10/23,2015/10/23,ISSUED,9,2016/02/23,1,1,APARTMENTS,3,APARTMENTS,3,0,,4,4,2,,0,130,20,780,,VALLEJO,ST,,,OWNER,,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"rev. to 201507080970 - install new siding over existing.",
#201510230682,8,2015/10/23,2015/10/23,ISSUED,9,2016/04/23,12000,12000,APARTMENTS,30,APARTMENTS,30,0,,4,4,3,,0,1058,1,50,,LUPINE,AV,,,"WO TANG",HUANG,4156720803,"HT CONSTRUCTION COMPANY",1488,"28TH AVENUE",,"SAN FRANCISCO",CA,94122-0000,,,"UNIT #1: REMODEL KITCHEN:  NEW CABINETS  SINK  TILE FLOOR.",
#201510230683,8,2015/10/23,2015/10/23,ISSUED,9,2016/04/23,11000,12000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,0,,3,3,1,,0,7536,47,2226,,CASTRO,ST,,,ANNA,GRATS,4155937323,"GRATS DECOR INTERIOR DESIGN & BUILD INC",1954,"UNION STREET",,"SAN FRANCISCO",CA,94123-0000,,,"CHANGING / RE-INSTALLING NEW TUB & NEW SHOWER FAUCET.  ALL FIXTURES ARE STAYING IN THE SAME LOCATION. RE-TILING THE BATHROOM  BATHROOM REMODEL.",
#201510230685,8,2015/10/23,2015/10/28,ISSUED,9,2016/02/28,5000,5000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,1,,0,3178,1,1398,,PLYMOUTH,AV,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"Replacing all rotten windows of the house with in-kind.  Six at front  wood casement; at side double-hung wood.  Aluminum-clad where not street-visible. 2 at sides.",
#201510230687,8,2015/10/23,2015/10/28,ISSUED,9,2016/04/28,25000,25000,OFFICE,0,OFFICE,0,2,,3,3,3,,6,135,7,1000,,SANSOME,ST,,,"RICHARD WHITNEY STEVENS",,4156263338,"C C I  COMMERCIAL CONSTRUCTION & IMPROV",2,"HENRY ADAMS ST  STE M99",,"SAN FRANCISCO",CA,94103-0000,,,"REVISION TO 201406178678  ADDITION 2 HR EXIT PASSAGEWAY TO PUBLIC WAY  REVISINO OF LOCATION OF RAMPS AND STAIRS FROM BASEMENT TENANT SPACE",
#201510230688,8,2015/10/23,2015/10/27,ISSUED,9,2016/02/27,3000,3000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,1,,0,5353A,13,123,,MADDUX,AV,,,ANGELA,CHU,4156653619,"A & W CONTRACTORS",1549,NORIEGA,ST,"SAN FRANCISCO",CA,94122,,,"REPLACE TWO FIBERGLASS WITH WOOD INSIDE  WOOD CLAD WINDOW IN (E) FRAME.  RATE 0.32  FRONT WINDOWS.",
#201510230689,8,2015/10/23,2015/10/27,ISSUED,9,2016/04/27,12000,12000,APARTMENTS,12,APARTMENTS,12,0,,2,2,2,,0,476,6,2936,,POLK,ST,0,,ANGELA,CHU,4156653619,"A & W CONTRACTORS",1549,NORIEGA,ST,"SAN FRANCISCO",CA,94122,,,"replace ninteen wood clad windows ( fiberglass  inside wood) in existing frames.  rate .32 front windows  apt. 1  16  7  12.",
#201510230691,8,2015/10/23,2015/10/23,ISSUED,9,2016/10/23,100000,100000,"RECREATION BLDG",,"RECREATION BLDG",,0,,3,3,2,,0,5515,30,534,,PRECITA,AV,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"COMMENCEMENT OF WORK NOT STATED UNDER PREVIOUSLY ISSUED PERMIT APPLICATION 201212105852.",
#201510230692,8,2015/10/23,2015/10/23,ISSUED,9,2016/02/23,3000,3000,OFFICE,0,OFFICE,0,0,,3,3,3,,0,3725,60,496,,NATOMA,ST,,,MIRI,BITON,4152437562,"S & I CONSTRUCTION  INC",287,17TH,ST,OAKLAND,CA,94612-0000,,,"INTERIOR DRY WALL DEMO  BATHROOMS. REMAIN VACANCY UNDER AB-017. SPACE SHALL REMAIN VACANT PER SFBC AB-017.",
#201510230694,8,2015/10/23,2015/10/28,ISSUED,9,2016/02/28,4000,4000,APARTMENTS,304,APARTMENTS,304,2,,5,5,3,,1,682,10,2000,,POST,ST,,,,,,,,,,,,,,,"4TH FLOOR: REVISION TO PA 2015 0130 7081 R-1 STRUCTURAL DETAILS ONLY FOR BALCONY GUARDRAILS",
#201510230695,8,2015/10/23,2015/10/23,ISSUED,9,2016/04/23,15000,19000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,0,,3,3,2,,0,1178,3,709,,BRODERICK,ST,0,,SEAMUS,EIGNOR,4159993406,"EIGNOR CONSTRUCTION INC.",1032,"IRVING STREET  PMB# 905",,"SAN FRANCISCO",CA,94122-0000,,,"REMODEL 2 EXISITNG BATHROOMS  REPLACE TILE  FIXTRUES & FINISHES IN 2 BATHROOMS.",
#201510230697,8,2015/10/23,2015/10/23,ISSUED,9,2016/02/23,500,1000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,1,,0,5440A,23,1863,,DONNER,AV,,," MAN W",WONG,4158280800,"WAH WONG CONSTRUCTION CO.",622,27TH,AV,"SAN FRANCISCO",CA,94121-0000,,,"COMPLY WITH NOV #201572442 ITEM #2: REPAIR REAR DECK/STAIR RAILING AND REPAIR 4 N0. 4x4 PT POSTS  WORK LESS THAN 5O% IN-KIND. ALL EXPOSED TIMBER SHALL BE PRESSURE-TREATED AND ALL FASTENERS SHALL BE HOT-DIPPED GALVANIZED. IF REPLACEMENT WORKS MORE THAN 50%  SUBMIT PLANS TO DBI FOR APPROVAL.",
#201510230699,8,2015/10/23,2015/10/23,ISSUED,9,2016/04/23,12000,20000,"FOOD/BEVERAGE HNDLNG",,"FOOD/BEVERAGE HNDLNG",,2,,1,1,0,,8,452,2,920,,"NORTH POINT",ST,,,VICTOR,LAUREL,5104381300,"RED HAWK FIRE & SECURITY CA LLC",4384,ENTERPRISE,PL,FREMONT,CA,94538-0000,,,"1st fl & Bsmnt (aka level 3): FIRE ALARM FOR TI REF PA 2015-0519-6645: INSTALL 9 HORN/STROBES  8 STROBES  3 MONITORING MODULES & 9 DUCT DETECTORS FOR FAN UNIT SHUT DOWN. N/A FOR MAHER.",
#201510230700,8,2015/10/23,2015/10/23,ISSUED,9,2016/04/23,10000,10000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,0,,2,2,2,,0,5884,5,1283,,SILVER,AV,,,LAWRENCE,SWEENY,4152255562,"SOLSTICE ENTERPRISES INC.",912,"COLE STREET # 202",,"SAN FRANCISCO",CA,94117-0000,,,"Repair dry rot at front of bldg.  Replace siding inkind where needed; above and below windows on 2nd and 3rd floors.",
#201510230700,8,2015/10/23,2015/10/23,ISSUED,9,2016/04/23,10000,10000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,0,,2,2,2,,0,5884,5,1285,,SILVER,AV,,,LAWRENCE,SWEENY,4152255562,"SOLSTICE ENTERPRISES INC.",912,"COLE STREET # 202",,"SAN FRANCISCO",CA,94117-0000,,,"Repair dry rot at front of bldg.  Replace siding inkind where needed; above and below windows on 2nd and 3rd floors.",
#201510230701,8,2015/10/23,2015/10/23,ISSUED,9,2016/10/23,22000,45500,OFFICE,,OFFICE,,2,,15,15,15,,9,3704,78,995,,MARKET,ST,,,VICTOR,LAUREL,5104381300,"RED HAWK FIRE & SECURITY CA LLC",4384,ENTERPRISE,PL,FREMONT,CA,94538-0000,,,"MEZZ & 2ND FLOORS: FIRE ALARM TI - REF PA 2015-0706-0689 & 2015-0706-0687: ADD 30 SPEAKERS/STROBES  45 SPEAKERS AND 1 STROBE",
#201510230703,8,2015/10/23,2015/10/29,ISSUED,9,2016/10/29,85000,85000,APARTMENTS,30,APARTMENTS,30,2,,4,4,0,,5,2540,23,2790,,19TH,AV,15,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"CREATE 1 BEDROOM. REMOVE NON BEARING WALL  ADD PARTITION  ADD 2 OPENINGS  RELOCATE 2 DOORS. KITCHEN REMODEL - REPLACE CABINETS  COUNTERS  APPLIANCESS  SINK FAUCET. BATH REMODEL - REPLACE TOILET  TUB  SHOWER FIXTURES  FAUCET. ELECTRICAL  - ADD CAN LIGHTING  SWITCHES  ELECTRICAL OUTLETS.",
#201510230708,8,2015/10/23,2015/10/30,ISSUED,9,2016/02/29,1,1,APARTMENTS,3,APARTMENTS,3,2,,4,4,3,,6,1372,44,1139,,LAKE,ST,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"REVISION TO APP#20140618 SCOPE OF WORK HAS BEEN REDUCES AND WIND SCREEN WILL NOT BE BUILT. PERAMETER PARAMET/GUARD RAIL WILL REMAIN.",
#201510230710,8,2015/10/23,2015/10/23,ISSUED,9,2016/04/23,11000,11000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,1,,0,6092,12,829,,RUSSIA,AV,,,OWNER,,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,REROOFING,
#201510230712,8,2015/10/23,2015/10/23,ISSUED,9,2016/10/23,35000,35000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,2,,0,1537,4,417,,07TH,AV,,,BISHENG,DENG,4152179728,"B D UNIQUE CONSTRUCTION CO",2355,ALEMANY,BL,"SAN FRANCISCO",CA,94112-0000,,,"1) REPLACE KITCHEN CABINETS  FAUCET  STOVE TOPS AND HOOD. 2) REMODEL 2 BATHROOMS  REPLACE A SHOWER DOOR  TILE  VANITIES  TOWEL ACCESSORY. 3)REPAIR EXTG LIVING ROOM CEILING.",
#201510230713,8,2015/10/23,2015/10/29,ISSUED,9,2016/02/29,3471,3471,APARTMENTS,3,APARTMENTS,3,0,,3,3,,,0,6513,010B,1273,,GUERRERO,ST,,,"MICHAEL J.",ALIOTO,4153086453,"ALIOTO CUSTOM BUILDING  & REMODELING",187,DEVON,DR,"SAN RAFAEL",CA,94903-0000,,,"REPLACE 2 VINYL WINDOWS WITH FIBERGLASS  REPLACE HORIZONTAL SIDING DUE TO ROT ISSUES IN KIND/REPLACE WINDOW TRIM IN KIND. U=0.40",
#201510260714,8,2015/10/26,2015/10/26,ISSUED,9,2016/04/26,7600,7600,OFFICE,0,OFFICE,0,2,,32,32,30,,7,238,1,275,,BATTERY,ST,0,,RONALD,DEMARTINI,5107313081,"SIEMENS INDUSTRY  INC.",25821,INDUSTRIAL,BL,HAYWARD,CA,94545-0000,,,"8TH FLOOR WORK FOR THE ""SUITE 850"" TI REMODEL ON FLOOR 8; ADDITIONS ARE 1 SMOKE DETCTOR  7 SPEAKERS  3 SPEAKER/STROBES  AND 4 STROBES. REF PA 2015-0515-6419. MAHER NA",
#201510260715,8,2015/10/26,2015/10/26,ISSUED,9,2016/10/26,33300,33000,OFFICE,0,OFFICE,0,2,,7,7,2,,7,3774,26,270,,BRANNAN,ST,,,RONALD,DEMARTINI,5107313081,"SIEMENS INDUSTRY  INC.",25821,INDUSTRIAL,BL,HAYWARD,CA,94545-0000,,,"FIRE ALARM WORK FOR THE SPLUNK TI REMODEL ON FLOOR 2  ADDITIONS ARE 13 DUCT DETECTORS  2 MODULES  2 STROBE POWER SUPPLIES  22 HORN/STROBES  23 STROBES",
#201510260716,8,2015/10/26,2015/10/26,ISSUED,9,2016/04/26,8050,8050,OFFICE,0,OFFICE,0,2,,32,32,30,,7,238,1,275,,BATTERY,ST,0,,RONALD,DEMARTINI,5107313081,"SIEMENS INDUSTRY  INC.",25821,INDUSTRIAL,BL,HAYWARD,CA,94545-0000,,,"8TH FLOOR WORK FOR THE ""SUITE 860"" TI REMODEL; ADDITIONS ARE 4 SPEAKERS  1 SPEAKER/STROBE  AND 1 STROBE  ALSO  4 PULL STATIONS  6 SMOKE DETECTORS  5 SPEAKERS  AND 4 STROBES ARE BEING REPLACED AT (E) LOCATIONS WITH NEW DEVICES. REF PA 2015-0918-7368. MAHER NA",
#201510260717,8,2015/10/26,2015/10/26,ISSUED,9,2016/04/26,14038,14038,OFFICE,,OFFICE,,2,,21,21,21,,11,311,8,88,,KEARNY,ST,,,"BRYCE PORTER",HARSTAD,4158149945,"SOURCE PLANNING AND CONSTRUCTION INC",909,MONTGOMERY,ST,"SAN FRANCISCO",CA,94133-0000,,,"16TH FLOOR: (E) TI INCLUDE SELECTIVE DEMO OF NON LOAD BEARING PARTITIONS  ETC. CREATING AN OPENING BETWEEN 2 SUITES. MINOR ELECT RELOCATION OF 2 THERMOSTATS. RELOCATION OF 1 EXIT SIGN AND NEW PAINT",
#201510260720,8,2015/10/26,2015/10/26,ISSUED,9,2016/04/26,20000,20000,APARTMENTS,20,APARTMENTS,20,0,,3,3,1,,0,664,36,1805,,PINE,ST,,,ANDREI,OUSTINOV,4089714455,"ALL SEASONS ROOFING & WATERPROOFING INC.",1720,SMITH,AV,"SAN JOSE",CA,95112-0000,,,REROOFING.,
#201510260721,8,2015/10/26,2015/10/26,ISSUED,9,2016/04/26,5500,5500,APARTMENTS,13,APARTMENTS,13,0,,2,2,3,,0,1268,1,801,,CLAYTON,ST,3,,CRIS,SPILLY,6505539054,"AMERICAN HOME RENEWAL INC",310,SHAW,RD,"SO SAN FRANCISCO",CA,94080-0000,,,"INSTALL HARDIE SIDING AND REPLACE 3 WINDOWS ON BACK WALL NOT VISABLE FROM STREET. NO STRUCTURAL CHANGES  MAX U-FACTOR 0.35  VINYL FRAMES.",
#201510260727,8,2015/10/26,2015/10/26,ISSUED,9,2016/02/26,1,1,APARTMENTS,3,APARTMENTS,3,2,,3,3,0,,3,1019,34,3519,,SACRAMENTO,ST,,,"RONNY EUGENE",GIL,6509927800,"GIL CONSTRUCTION & ASSOC  INC",,"P.O.BOX 597",,MILLBRAE,CA,94030-0000,,,"rev. to 201309267828 - & 201507302921 - closet & bathroom flipped so unit below is not affected.",
#201510260730,8,2015/10/26,2015/10/26,ISSUED,9,2016/04/26,9500,9500,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,1,,0,2788,14,453,,DELLBROOK,AV,,,CHRIS,LEE,4157512669,"LEE FAMILY CORPORATION",778,11TH,AV,"SAN FRANCISCO",CA,94118-0000,,,REROOFING,
#201510260731,8,2015/10/26,2015/10/26,ISSUED,9,2016/10/26,158786,158786,"TOURIST HOTEL/MOTEL",140,"TOURIST HOTEL/MOTEL",140,0,,11,11,11,,0,503,30,2775,,"VAN NESS",AV,0,,"PATRICK FRANCIS","MC  COY",5106141140,"CENTIMARK CORPORATION",2380,"WEST WINTON",AV,HAYWARD,CA,94545-0000,,,REROOFING,
#201510260732,8,2015/10/26,2015/10/26,ISSUED,9,2016/04/26,7800,7800,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,1,,0,3005B,32,270,,"CRESTA VISTA",DR,,,"CHUN KUN",SEO,4155875800,"ADULLAM DBA COUNTY ROOFING CO",199,"SAN ALESO",AV,"SAN FRANCISCO",CA,94127-0000,,,REROOFING,
#201510260736,8,2015/10/26,2015/10/26,ISSUED,9,2016/02/26,2000,2000,"NITE CLUB",2,"NITE CLUB",2,2,,2,2,2,,2,3212,023A,358,,OCEAN,AV,,,MICHAEL,CUTLER,5108306174,"INNOVATIVE TECHNOLOGIES",900,"SOUTH HAMPTON",RD,BENCIA,CA,94510-0000,,,"INSTALL NEW FIRE ALARM SYSTEM FOR NIGHT CLUB",
#201510260739,8,2015/10/26,2015/10/26,ISSUED,9,2016/04/26,18000,18000,APARTMENTS,12,APARTMENTS,12,0,,4,4,3,,0,1362,1,105,,LAKE,ST,0,,CHUN,ZHONG,4153417285,"JONES BROS CONSTRUCTION INC",1879,35TH,AV,"SAN FRANCISCO",CA,94122-0000,,,"Unit #10 - Kitchen & bathroom remodel - install subpanel for the unit; upgrade elec. for kit. & bath.",
#201510260741,8,2015/10/26,2015/10/26,ISSUED,9,2016/10/26,20000,30000,OFFICE,,OFFICE,,2,,11,11,10,,3,3707,51,685,,MARKET,ST,,,"JAMES NAYLOR",BRUNTZ,4158961102,"COMMERCIAL INTERIOR BUILDERS INC",101,"THE EMBARCADERO",,"SAN FRANCISCO",CA,94105-0000,,,"5TH FLOOR: SELECTIVE DEMO OF NO LOAD BEARING PARTITIONS  CEILING AND LIGHT FIXTURE. SUITE TO REMAIN UNOCCUPIED UNTIL A TI IS FILED PER AB17.  MAHER NA",
#201510260742,8,2015/10/26,2015/10/26,ISSUED,9,2016/02/26,3500,3500,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,0,,3,3,0,,0,4143,45,2662,A,22ND,ST,0,,"ROBERT MICHAEL",OLEXO,4156436567,"OLEXO CONSTRUCTION COMPANY",2854,2854,ST,"SAN FRANCISCO",CA,94110-0000,,,"REMOVE (E) SHEETROCK - 1/2"" UNEVEN SURFACE @ CEILING  NO INSULATION.  INSTALL NEW 5/8"" TYPE ""X"" SHEETROCK  EVEN SURFACE  R-21 INSULATION NEW",
#201510260745,8,2015/10/26,2015/10/26,ISSUED,9,2016/02/26,250,250,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,1,,0,2152,23,2074,,33RD,AV,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"REPLACE THE BAD WOOD FROM THE DECORATION DECK AT THE FRONT FACADE OF THE HOUSE. LESS 50% OF THE WOOD NEED TO CHANGE. DRY ROT REPAIR IN KIND.",
#201510260746,8,2015/10/26,2015/10/27,ISSUED,9,2016/10/27,278000,278000,OFFICE,,OFFICE,,2,,16,16,15,,28,3704,78,995,,MARKET,ST,,,MUKESH,TANDEL,6506150248,"ALL AIR MECHANICAL CONTRACTORS INC.",535,RAILROAD,AV,"SOUTH SAN FRANCISCO",CA,94080-0000,,,"INSTALLATION OF HVAC WORK FOR 8 9 10 14 15 16 floors: REFERENCE 2015.0728.2593 FOR 8 10 14 FL.  2015.0728.2594 FOR 9 15 16 FL.",
#201510260747,8,2015/10/26,2015/10/26,ISSUED,9,2016/04/26,7500,7500,APARTMENTS,3,APARTMENTS,3,0,,3,3,2,,0,1087,12,624,,ANZA,ST,0,,YONG,KIM,4156212727,"ASAP ROOFING",2822,CLEMENT,ST,"SAN FRANCISCO",CA,94121-0000,,,REROOFING,
#201510260748,8,2015/10/26,2015/10/26,ISSUED,9,2016/02/26,5000,5000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,1,,0,1808,41,1434,,46TH,AV,,,"ANTHONY B.",TRAN,4157405223,"ANTHONY'S  ROOFING CO.",701,24TH,AV,"SAN FRANCISCO",CA,94121-0000,,,REROOFING,
#201510260749,8,2015/10/26,2015/10/27,ISSUED,9,2016/10/27,80000,100000,APARTMENTS,6,APARTMENTS,6,2,,3,3,1,,11,648,83,1865,,CALIFORNIA,ST,1,,MARK,BARBAGELATA,4158224200,"SEISMIC RETROFITTERS",45,"WEST PORTAL",AV,"SAN FRANCISCO",CA,94127-0000,,,"SOFT STOREY RETROFIT PER SFBC CHAPTER 34B PER ENGINEERING CRITERIA OF IEBC APPENDIX A4. MAHER NA",
#201510260750,8,2015/10/26,2015/10/26,ISSUED,9,2016/04/26,7000,7000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,0,,3,3,2,,0,1685,006S,6624,,FULTON,ST,,,"ANTHONY B.",TRAN,4157405223,"ANTHONY'S  ROOFING CO.",701,24TH,AV,"SAN FRANCISCO",CA,94121-0000,,,REROOFING,
#201510260751,8,2015/10/26,2015/10/27,ISSUED,9,2016/04/27,10000,10000,APARTMENTS,6,APARTMENTS,6,2,,3,3,1,,11,648,83,1865,,CALIFORNIA,ST,1,,MARK,BARBAGELATA,4158224200,"SEISMIC RETROFITTERS",45,"WEST PORTAL",AV,"SAN FRANCISCO",CA,94127-0000,,,"REMOVAL OF (E) COLUMN IN GARAGE MAHER NA",
#201510260754,8,2015/10/26,2015/10/26,ISSUED,9,2016/04/26,19500,20000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,3,3,2,,0,3622,59,516,,HILL,ST,,,DAVID,HUNT,4157165625,SUNWORKS,861,39TH,AV,"SAN FRANCISCO",CA,94121-0000,,,"REPLACE IN-KIND (E) BASEMENT BATHROOM. MOVE LAUNDRY TO UNDER STAIRS. NO WALLS TO BE ALTERED OR REMOVED.",
#201510260756,8,2015/10/26,2015/10/26,ISSUED,9,2016/02/26,100,4000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,2,,3,3,3,,4,3575,124,690,,"SOUTH VAN NESS",AV,0,,OWNER,,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"DEMO 3 SMALL NON-LOAD BEARING WALLS IN AN ATTIC.",
#201510260759,8,2015/10/26,2015/10/26,ISSUED,9,2016/02/26,300,1000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,1,1,1,,0,6074,2,306,,MUNICH,ST,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"EXTERIOR SIDING WALL REPAIR  PLAYWOOD SIDING SHEET IS ROTTEN DUE TO WATER DAMAGE.  REPLACE WITH CEMENT BOARD SIDING.  APPROX 200 SQ FT.",
#201510260760,8,2015/10/26,2015/10/26,ISSUED,9,2016/02/26,3000,3000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,0,,3,3,0,,0,2645,46,4408,,17TH,ST,,,"MARK M.",HUNT,4155056093,"M & L CONSTRUCTION",871,46,AV,"SAN FRANCISCO",CA,94121-0000,,,"repair front balcony at building - less than 50%.  REPLACING (2) EXISTING JOITS AND DECK BOARDS W/ NEW PRESSURE TREATED JOISTS AND REDWOOD DECK BOARDS. THE DECK IS AT 4408  17TH ST. ONLY",
#201510260760,8,2015/10/26,2015/10/26,ISSUED,9,2016/02/26,3000,3000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,0,,3,3,0,,0,2645,47,4410,,17TH,ST,,,"MARK M.",HUNT,4155056093,"M & L CONSTRUCTION",871,46,AV,"SAN FRANCISCO",CA,94121-0000,,,"repair front balcony at building - less than 50%.  REPLACING (2) EXISTING JOITS AND DECK BOARDS W/ NEW PRESSURE TREATED JOISTS AND REDWOOD DECK BOARDS. THE DECK IS AT 4408  17TH ST. ONLY",
#201510260762,8,2015/10/26,2015/10/26,ISSUED,9,2016/10/26,34800,34800,APARTMENTS,23,APARTMENTS,23,0,,5,5,5,,0,3589,142,2208,,MISSION,ST,505,,ESSA,SADON,4152179212,"ESSA'S REMODELING",627,LYON,ST,"SAN FRANCISCO",CA,94117-0000,,,"2 BATHROOMS  REMODELING: INSTALL ELECTRICAL AND PLUMBING.  NO STRUCTURAL WORK. NO WALL  MODIFICATION.",
