"APPLICATION #",FORM_NUMBER,FILE_DATE,STATUS_DATE,STATUS,STATUS_CODE,EXPIRATION_DATE,"ESTIMATED COST","REVISED COST","EXISTING USE","EXISTING UNITS","PROPOSED USE","PROPOSED UNITS",PLANSETS,15_DAY_HOLD?,"EXISTING STORIES","PROPOSED STORIES","ASSESSOR STORIES","VOLUNTARY SOFT-STORY RETROFIT","NO OF PAGES",BLOCK,LOT,STREET_NUMBER,STREET_NUMBER_SFX,AVS_STREET_NAME,AVS_STREET_SFX,UNIT,UNIT_SFX,FIRST_NAME,LAST_NAME,CONTRACTORPHONE,COMPANY_NAME,STREET_NUMBER,STREET,STREET_SUFFIX,CITY,STATE,ZIP_CODE,CONTACT_NAME,CONTACT_PHONE,DESCRIPTION,
#201705227267,8,2017/05/22,2017/05/22,ISSUED,9,2017/11/22,10000,13600,"PRINTING PLANT",,NURSERY(FLORAL),,2,,1,1,1,,2,4343,7,2348,,JERROLD,AV,,,THOMAS,O'CONNOR,6503444424,"O'CONNOR PLUMBING & FIRE PROTECTION",,"P.O.BOX 2053",,BURLINGAME,CA,94011,,,"INSTALL 34 HEADS PER NFPA#13 REF 201604275853  MAHER NA",
#201705227268,8,2017/05/22,2017/05/22,ISSUED,9,2017/11/22,10000,14000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,1,,0,2407,021A,2442,,19TH,AV,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"REMODEL OF (E) BATHROOM. NO STRUCTURAL ALTERATIONS. INTERIOR WORK ONLY. REPLACE FIXTURES  LIGHTING & FINISHES.",
#201705227270,8,2017/05/22,2017/05/22,ISSUED,9,2017/11/22,15000,10000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,,3,3,2,,6,1286,15,4736,,17TH,ST,,,EDWARD,DOLLARD,4157130743,"DOLLARD CONSTRUCTION INC.",340,CARL,ST,"SAN FRANCISCO",CA,94117-0000,,,"REPLACE (E) STRUCTURAL MEMEBERS SUPPORTING EXISTING REAR PORCH. EXSTING STRUCTURAL MEMBERS ARE CURRENTLY DECAYED & ROTTED. REPLACE (E) DECK IN KIND. UPGRADE PROPERTY 1 HR FIRE WALL",
#201705227271,8,2017/05/22,2017/05/22,ISSUED,9,2017/11/22,19000,19000,APARTMENTS,448,APARTMENTS,448,0,,30,30,14,,0,813,8,1390,,MARKET,ST,0,,"R. BENJAMIN",REGA,8314557931,"REEGS INC  DBA MONTEREY CONSTRUCTION",88,MONTEREY-SALINAS,HY,SALINAS,CA,93908-0000,,,"APT 2706: KITCHEN & BATHROOM REMODEL. NO STRUCTURAL OR WALLS ALTERED.",
#201705227272,8,2017/05/22,2017/05/22,ISSUED,9,2017/11/22,19000,19000,APARTMENTS,448,APARTMENTS,448,0,,30,30,14,,0,813,8,1390,,MARKET,ST,0,,"R. BENJAMIN",REGA,8314557931,"REEGS INC  DBA MONTEREY CONSTRUCTION",88,MONTEREY-SALINAS,HY,SALINAS,CA,93908-0000,,,"APT 1422: KITCHEN & BATHROOM REMODEL. NO STRUCTURAL OR WALLS ALTERED.",
#201705227274,8,2017/05/22,2017/05/30,ISSUED,9,2017/11/30,6000,6000,"FOOD/BEVERAGE HNDLNG",282,"FOOD/BEVERAGE HNDLNG",282,2,,9,9,0,,1,3732,271,270,,05TH,ST,,,JASON,GROFF,9255221031,"LIFE SAFETY FIRE PROTECTION",270,05TH,ST,"SAN FRANCISCO",CA,94103-0000,,,"ADD 8 NEW FIRE SPRINKLERS TO TENANT IMPROVEMENT  REF 201704053293 ISSUED 4/19/17",
#201705227276,8,2017/05/22,2017/05/26,ISSUED,9,2018/05/26,50000,50000,OFFICE,0,OFFICE,0,2,,6,6,6,,6,288,10,180,,SUTTER,ST,,,PETER,GOLDSMITH,4159782790,"GCI  INC",875,"BATTERY ST  1ST FLOOR",,"SAN FRANCISCO",CA,94111-0000,,,"BASEMENT - CONSISTS OF A NEW BASEMENT LEVEL STORAGE SPACE DEMISING WALL (NON-STRUCTURAL) TO CONVERT SINGLE STORAGE AREA TO TWO SEPARATE STORAGE AREAS. UPGRADE EXISTING SINGLE OCCUPANT BASEMENT RESTROOM TO ADA COMPLIANT SINGLE OCCUPANT RESTROOM. PLBG  LIFE SAFETY & SPRINKLER SYS UNDER SEP PERMIT.",
#201705227278,8,2017/05/22,2017/05/26,ISSUED,9,2018/05/26,99000,99000,APARTMENTS,3,APARTMENTS,3,2,,2,2,1,,11,6769,32,197,,JOOST,AV,,,KEVIN,O'DONOGHUE,4156787141,"K O D CONSTRUCTION",3010,LUDELL,CT,"WALNUT CREEK",CA,94597-0000,,,"DEMO (E) KIT  BATH &  SELECT WALLS.  NEW KIT (CABINETS  COUNTERS  TILE  FLOORING - REPAIRS  LGTNG) NEW BATH (SHOWER  TOILET -AT (E) WASTE LINE)  SINK  LIGHTING)  NEW PARTITION & INFILL WALLS; REPLACE (E) EXTDOORS   EXT LGTNG GFCI OUTLETS  TANKLESSS W/H. REPLACE PORTIONS OF FLR. NEW ELE PANEL",
#201705227279,8,2017/05/22,2017/05/26,ISSUED,9,2017/11/26,20000,20000,OFFICE,0,OFFICE,0,2,,6,6,6,,2,288,10,180,,SUTTER,ST,,,PETER,GOLDSMITH,4159782790,"GCI  INC",875,"BATTERY ST  1ST FLOOR",,"SAN FRANCISCO",CA,94111-0000,,,"4TH FLOOR VACANT SUITE: INTERIOR WALLS  DOORS  MILLWORK & FINISHED TO BE DEMOLITED FIRE SPRINKLERS & LIFE SAFETY SYSTEMS TO REMAIN OPERATIONAL. FIRE SPRINKLERS & LIFE SAFETY UNDER SEP PERMIT. DEMO OF (E) RESTROOMS  ECISTING CEILING & LIGHTING TO REMAIN. NO CEILING DEMO AS A PART OF THIS PERMIT.",
#201705227280,8,2017/05/22,2017/05/26,ISSUED,9,2019/05/26,350000,350000,OFFICE,0,OFFICE,0,2,,6,6,6,,15,288,10,180,,SUTTER,ST,,,PETER,GOLDSMITH,4159782790,"GCI  INC",875,"BATTERY ST  1ST FLOOR",,"SAN FRANCISCO",CA,94111-0000,,,"4TH FLR T.I. INCLUD NON-STRUCT PARTITIONS  DOORS  GLAZING  MILLWORK  POWER & TELE/DATA RECEPTACLES & FINISHES THRU-OUT  ALONG W/CEILING GRID/TILE  & LIGHT FIXTURES W/OTHER ASSOC. ITEMS. DEMO OF (E) LIGHTS IN RESTRM & (E) CEILING LIGHTS THRU-OUT. MECH ELEC  LIFE SAFETY SPRINKLER SYS UNDER SEP ERMIT.",
#201705227281,8,2017/05/22,2017/05/22,ISSUED,9,2017/09/22,1,1,OFFICE,0,OFFICE,0,2,,26,26,26,,2,239,14,456,,MONTGOMERY,ST,,,KYLE,PEACOCK,9252834550,"PEACOCK CONSTRUCTION",,"P.O. BOX 1818",,LAFAYETTE,CA,94549-0000,,,"DEMO OF (E) PARTITIONS  DOORS  MILLWORK  ELE & PLM AND FINISHES. SUITE IS CURRENTLY UNOCCUPIED. TI - MEP/FIRE/LIFE SAFETY UNDER SEP PERMIT",
#201705227282,8,2017/05/22,2017/05/23,ISSUED,9,2017/09/23,900,900,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,0,,2,2,2,,0,511,4,3233,,STEINER,ST,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"Remove dry rot and replaster 5'x8' section of plaster on ground floor.  Work will avoid and protect ornamental facade feature along north property line. replace with 15/32"" 5-plywood corthicker. replace plaster (stucco_ and paint to match. patch and paint cracking plaster. add anchor bolts.",
#201705227283,8,2017/05/22,2017/05/22,ISSUED,9,2017/11/22,8000,8000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,2,,0,1659,042A,710,,17TH,AV,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"REMODEL EXISTING BATHROOM. NO CHANGE ON WALLS.",
#201705227284,8,2017/05/22,2017/05/22,ISSUED,9,2017/11/22,17500,17500,OFFICE,0,OFFICE,0,2,,5,5,,,3,3803,1,185,,BERRY,ST,,,ROBERT,BUCKLEY,4152821625,"ANDERSON ROWE & BUCKLEY  INC.",2833,3RD,ST,"SAN FRANCISCO",CA,94107,,,"5TH FLOOR (WHARF SIDE) - EXISTING FIRE SPRINKLER TI  24 RELOCATED SPRINKLERS  10 ADDED SPRINKLERS. REF PA 2016-0818-5322",
#201705227285,8,2017/05/22,2017/05/22,ISSUED,9,2017/09/22,2750,2750,OFFICE,0,OFFICE,0,2,,16,16,16,,2,259,29,315,,MONTGOMERY,ST,,,ROBERT,BUCKLEY,4152821625,"ANDERSON ROWE & BUCKLEY  INC.",2833,3RD,ST,"SAN FRANCISCO",CA,94107,,,"15th & 16th FLOOR - EXISTING FIRE SPRINKLER SYSTEM TI  7 RELOCATE SPRINKLERS. REF PA 2016-1005-9555",
#201705227286,8,2017/05/22,2017/05/22,ISSUED,9,2017/09/22,500,10000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,3,3,3,,0,950,35,2727,,UNION,ST,,,MICHAEL,MILLAN,6505345048,"MILLANS CONSTRUCTION",229,"8TH LANE",,"SOUT SAN FRANCISCO",CA,94080-0000,,,"BATHROOM REMODEL AT 2ND FLOOR MASTER BEDROOM: REMOVE AND REPLACE PLUMBING FIXTURES  WALL TILES  FLOOR TILES AND LIGHTING FIXTURES AT SAME LOCATIONS. NO NEW WALL AND NO EXISTING WALL RELOCATION. LIGHTING SHALL COMPLY WITH CEC 150.0(k)5.",
#201705227287,8,2017/05/22,2017/05/22,ISSUED,9,2018/05/22,30000,30000,OFFICE,0,OFFICE,0,2,,12,12,12,,2,3735,59,201,,03RD,ST,,,ROBERT,BUCKLEY,4152821625,"ANDERSON ROWE & BUCKLEY  INC.",2833,3RD,ST,"SAN FRANCISCO",CA,94107,,,"6TH FLOOR - EXISTING FIRE SPRINKLER SYSTEM TI - 6 RELOCATED PENDENT SPRINKLERS  16 ADDED PENDENT SPRINKLERS  27 RELOCATD UPRIGHT SPRINKLERS  12 ADDED UPRIGHT SPRINKLERS. REF PA 2016-1220-5389",
#201705227288,8,2017/05/22,2017/05/22,ISSUED,9,2017/11/22,10000,10000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,2,,0,2117,14,1990,,18TH,AV,,,"MICHAEL DAVID","MC GUIRE JR",4156096965,"APPETITE FOR CONSTRUCTION INC",1090,PLYMOUTH,AV,"SAN FRANCISCO",CA,94112-0000,,,"KITCHEN REMODEL - REPLACE CABS/BRING ELECTRICAL UP TO DATE",
#201705227289,8,2017/05/22,2017/05/22,ISSUED,9,2017/09/22,1,1,"RETAIL SALES",17,"RETAIL SALES",17,0,,3,3,3,,0,1248,1,1711,,HAIGHT,ST,,,PATRICK,REILLY,4153173731,"TRIM FIT CONSTR. - O'REILLY ENGINEERING",121,SCENIC,CT,"SAN BRUNO",CA,94066-0000,,,"REVISION TO BUILDING PERMIT APPLICATION #201704184189: ADDRESS CORRECTION FROM 1701 HAIGHT ST. TO 1711 HAIGHT ST.",
#201705227290,8,2017/05/22,2017/05/22,ISSUED,9,2018/05/22,40000,40000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,1,,0,6928,12,1150,,HOLLOWAY,AV,,,DICK,MAK,4157302508,"C&M DEVELOPMENT & CONSTRUCTION INC",870,"JUNIPERO  SERRA",BL,"SAN FRANCISCO",CA,94127-0000,,,"RECONFIGURE LOWER FLOOR PLAN.  RECOMMENCEMENT AND COMPLETION OF WORK APPROVED UNDER PA# 201411060945",
#201705227293,8,2017/05/22,2017/05/22,ISSUED,9,2017/11/22,6500,6500,APARTMENTS,4,APARTMENTS,4,0,,2,2,3,,0,1021,27,3303,,SACRAMENTO,ST,,,"ALVIN ERNESTO",GUINEA,6504444766,"REED ROOFERS CO",,"P O BOX 704",,"SAN CARLOS",CA,94070-0000,,,"REROOFING.  Tear off and re-roof 10 foot section of roof near front of building.  Flat roof; not visible from public right of way",
#201705227295,8,2017/05/22,2017/05/25,ISSUED,9,2018/05/25,149910,149910,"TOURIST HOTEL/MOTEL",26,"TOURIST HOTEL/MOTEL",26,2,,4,4,4,,4,283,16,863,,BUSH,ST,,,"ERIC C",EPIFANO,6198409938,"ECEGC INC.",14428,WILLOW,RD,LAKESIDE,CA,92040-0000,,,"REMODEL 20 EXTG HOTEL BATHROOMS AT BASEMENT  1ST  2ND  3RD FLOORS. NO WORK ON 4TH FLOOR. WORK INCLUDES: REPLACE EXTG SHOWER ENCLOSURES  REPLACE FLOORING AND WALL TILE  REPLACE EXTG SINKS  REPLACE TRIM IN SHOWERS  NEW CEILING FAN  NEW BATHROOM LEVER DOOR HARDWARE. PROVIDE 20% ACCESSIBILITY",
#201705227298,8,2017/05/22,2017/05/22,ISSUED,9,2018/05/22,62000,62000,APARTMENTS,3,APARTMENTS,3,0,,3,3,2,,0,4337,009A,3006,,"CESAR CHAVEZ",ST,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"TWO BATHROOMS REMODEL & ONE KITCHEN REMODEL ON 2ND FLOOR (3008). TWO BATHROOMS REMODEL & ONE KITCHEN REMODEL ON 3RD FL (3010) REMODEL IN-KIND. PROVIDE SMOKE ALARM IN KITCHEN. (110V W/ BATTERY).",
#201705227298,8,2017/05/22,2017/05/22,ISSUED,9,2018/05/22,62000,62000,APARTMENTS,3,APARTMENTS,3,0,,3,3,2,,0,4337,009A,3008,,"CESAR CHAVEZ",ST,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"TWO BATHROOMS REMODEL & ONE KITCHEN REMODEL ON 2ND FLOOR (3008). TWO BATHROOMS REMODEL & ONE KITCHEN REMODEL ON 3RD FL (3010) REMODEL IN-KIND. PROVIDE SMOKE ALARM IN KITCHEN. (110V W/ BATTERY).",
#201705227298,8,2017/05/22,2017/05/22,ISSUED,9,2018/05/22,62000,62000,APARTMENTS,3,APARTMENTS,3,0,,3,3,2,,0,4337,009A,3010,,"CESAR CHAVEZ",ST,0,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"TWO BATHROOMS REMODEL & ONE KITCHEN REMODEL ON 2ND FLOOR (3008). TWO BATHROOMS REMODEL & ONE KITCHEN REMODEL ON 3RD FL (3010) REMODEL IN-KIND. PROVIDE SMOKE ALARM IN KITCHEN. (110V W/ BATTERY).",
#201705227299,8,2017/05/22,2017/05/22,ISSUED,9,2017/09/22,4657.82,4657.82,APARTMENTS,12,APARTMENTS,12,0,,4,4,0,,0,928,42,2230,,FRANCISCO,ST,111,,GREG,BRUMLEY,5108037050,"P D REST. OF EAST BAY INC/DBA PAUL DAVIS",3251,"FRANKLIN CANYON",RD,RODEO,CA,94572-0000,,,"3/F: Replace existing window sash at 3rd floor  top right  visible from street. In kind wood for wood  SAME SIZE/LOCATION",
#201705227300,8,2017/05/22,2017/05/22,ISSUED,9,2018/05/22,30000,30000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,2,,3,3,3,,5,133,18,450,A,VALLEJO,ST,,,CLAYTON,TIMBRELL,4156605604,"CLAYTON C TIMBRELL CONSTRUCTION",90,CEDAR,ST,"SAN FRANCISCO",CA,94109-0000,,,"REAR BLDG - INCREASE FOUNDATION WALL HEIGHT 24"" TO REPAIR ROTTEN WOOD FRAMING & RESOLVE WATER INFILTRATION PROBLEM.",
#201705227301,8,2017/05/22,2017/05/31,ISSUED,9,2017/11/30,15000,20000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,2,,2,2,2,,5,603,1,2105,,JACKSON,ST,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"STRUCTURAL STRENGTHENING IN GARAGE. TWO NEW BEAMS TO SUPPORT SUFFICIENT ORIGINAL CONSTRUCTION & RELATED POST & CONCRETE. (PER PLANS) REMOVAL OF KITCHEN CABINETS AND SOME SECTION OF PLASTER/SHEETROCK.",
#201705227302,8,2017/05/22,2017/05/22,ISSUED,9,2017/11/22,7000,7000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,1,,0,2892,14,320,,WOODSIDE,AV,,,"JOSHUA LEE",ROOFENER,4153124730,"BEYOND THE HORIZON CONSTRUCTION",77,"VAN NESS",AV,"SAN FRANCISCO",CA,94102-0000,,,"replace existing siding with new hardi plank.  This is repair for basic upkeep of the house. front right side  rear only  no structural changes.  ",
#201705227303,8,2017/05/22,2017/05/25,ISSUED,9,2017/09/25,2700,3000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,2,,3,3,0,,1,4088,45,2707,,20TH,ST,0,,"JASON ADAM",ELDREDGE,9163700685,"ELDREDGE WOODWORKS",4834,"PENNSYLVANIA AVENUE",,"FAIR OAKS",CA,95628-0000,,,"REV. TO PA#201703171778  REMOVE APPROX 6' OF NON LOAD BEARING WALL  DELETE (2) WINDOWS NOT FACING STREET IN KITCHEN.",
#201705227304,8,2017/05/22,2017/05/23,ISSUED,9,2017/11/23,15000,15000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,2,,0,1403,23,370,,31ST,AV,,,MARCUS,NEWBERRY,4159741234,"21ST CENTURY HOME IMPROVT",937,HARRISON,ST,"SAN FRANCISCO",CA,94107,,,"replace wood shingle siding in-kind and replace windows at front of building with wood-framed double-hung sashes",
#201705227305,8,2017/05/22,2017/05/22,ISSUED,9,2018/05/22,30000,30000,APARTMENTS,3,APARTMENTS,3,0,,4,4,2,,0,1266,21,1240,,WILLARD,ST,0,,BARRY,THOMAS,4152648479,"B T DESIGN BUILDERS",508,TAMALPAIS,DR,"MILL VALLEY",CA,94941-0000,,,"BATHROOM REMODEL  KEEP (E) FOOTPRINT; NEW TILE  TUB  FIXTURES; ENLARGE MASTER BATHROOM CLOSET; BUILT-IN BOOK CASES.",
#201705227306,8,2017/05/22,2017/05/22,ISSUED,9,2017/11/22,20000,20000,APARTMENTS,6,APARTMENTS,6,0,,3,3,0,,0,676,57,2043,,BUSH,ST,4,,CHRISTOPHER,BURNHAM,4154074036,"C H BURNHAM INC",782,LAKEVIEW,AV,"SAN FRANCISCO",CA,94112-0000,,,"LEAK REPAIR  REMOVE AND REPLACE DECK WATERPROOFING AND SIDING. WORK NOT VISABLE FROM STREET.",
#201705227311,8,2017/05/22,2017/05/22,ISSUED,9,2018/05/22,280000,280000,APARTMENTS,39,APARTMENTS,39,0,,4,4,3,,0,3595,48,3440,,20TH,ST,,,MICHAEL,TERRY,5107690102,"RAIN DEFENSE",2400,MONARCH,ST,ALAMEDA,CA,94501-0000,,,"Replace 24 aluminum-framed windows and sliding doors in-kind and repair stucco to match around new window and door installations.",
#201705227312,8,2017/05/22,2017/05/22,ISSUED,9,2017/11/22,25000,25000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,0,,2,2,2,,0,7081A,43,4067,,19TH,AV,,,DITSON,GARCIA,4156789611,"GOLDEN GATE SOLAR",5,WELLINGTON,AV,"DALY CITY",CA,94014-0000,,,RE-ROOFING.,
#201705227312,8,2017/05/22,2017/05/22,ISSUED,9,2017/11/22,25000,25000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,0,,2,2,2,,0,7081A,43,4069,,19TH,AV,,,DITSON,GARCIA,4156789611,"GOLDEN GATE SOLAR",5,WELLINGTON,AV,"DALY CITY",CA,94014-0000,,,RE-ROOFING.,
#201705227314,8,2017/05/22,2017/05/22,ISSUED,9,2017/11/22,18000,18000,"ARTIST LIVE/WORK",16,"ARTIST LIVE/WORK",16,0,,2,2,0,,0,4147,50,2875,,21ST,ST,1,,"JOHN A  CHAMPIE  GEN. CONTR.",,4152254982,"JOHN A. CHAMPIE",,"18 GREENFIELD AVENUE",*,"SAN RAFAEL",CA,94901,,,"REPAIR DRYWALL & FLOORING DAMAGED BY LEAKING TOILET AT UNIT #1.  ALL REPAIR WORK IN KIND.",
#201705227315,8,2017/05/22,2017/05/30,ISSUED,9,2018/05/30,105000,105000,APARTMENTS,4,APARTMENTS,4,0,,4,4,2,,0,5690,44,1500,,CORTLAND,AV,,,JOSEPH,RUIZ,4158245010,"RHAPSODY PAINTING AND ENVIRONMENTAL SVC",850,"SOUTH VAN NESS",,"SAN FRANCISCO",CA,94110-0000,,,"Replace existing aluminum framed windows with fiberglass framded windows in same configuration; install vinyl windows in lightwells facing street.  max U-factor .32.  4 kitchen and bathroom updates.  Electrical updates  one water heater.(install new wall heaters  gas remove and replace ""direct vent",
#201705237316,8,2017/05/23,2017/05/23,ISSUED,9,2017/11/23,9690,9690,CLINICS-MEDIC/DENTAL,0,CLINICS-MEDIC/DENTAL,0,2,,28,28,26,,9,285,6,450,,SUTTER,ST,,,RONALD,DEMARTINI,5107313081,"SIEMENS INDUSTRY  INC.",25821,INDUSTRIAL,BL,HAYWARD,CA,94545-0000,,,"13 & 14  - FIRE ALARM WORK FOR ""SUITES 1330  1341  1415 AND 1440"". ADDITIONS ARE 1 STROBE POWER SUPPLY  5 SPEAKER/STROBES AND 10 STROBES. REF PA 2017-0322-2065  2017-0418-4290  20170217-9626 AND 2017-0217-9628. MAHER NA",
#201705237318,8,2017/05/23,2017/05/23,ISSUED,9,2017/11/23,12000,12000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,1,1,1,,0,1045,5,555,,LAUREL,ST,,,"JOSE M.",NAVARRETE,4152336630,"LEO'S ROOFING CO.",2679,HENRY,AV,PINOLE,CA,94564-0000,,,REROOFING.,
#201705237319,8,2017/05/23,2017/05/23,ISSUED,9,2017/11/23,14880,14880,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,2,,0,1581,19,650,,39TH,AV,,,"SEUNG S. SHIN","MYUNG J LEE",4159314480,"S'TOP HOME SERVICE ROOFING",1,HALLIDIE,PZ,"SAN FRANCISCO",CA,94102-0000,,,RE-ROOFING,
#201705237321,8,2017/05/23,2017/05/23,ISSUED,9,2017/09/23,1,1,APARTMENTS,15,APARTMENTS,15,0,,4,4,3,,0,490,2,3325,,STEINER,ST,,,GEORGE,MACHABELI,4155047877,"STRONG BUILDERS CONSTRUCTION INC",310,"SHAW RD STE G",,"SOUTH SAN FRANCISCO",CA,94080-0000,,,"REV. TO APPLICATION 201609168002 TO REFLECT THAT SUBMITTED PLANS WERE IN COMPLIANCE WITH MANDATORY SOFT STORY REQUIREMENTS.",
#201705237322,8,2017/05/23,2017/05/23,ISSUED,9,2017/09/23,1203,1203,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,1,,0,7137,59,201,,SADOWA,ST,,,ART,POTTS,9254497080,"ART POTTS DBA A & J DOORS",5039,PRESTON,AV,LIVERMORE,CA,94551-0000,,,"Replace garage door flat panel to sectional  no structural changes.",
#201705237323,8,2017/05/23,2017/05/23,ISSUED,9,2017/11/23,15800,15800,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,0,,2,2,2,,0,4038,28,1219,,18TH,ST,,,"SEUNG S. SHIN","MYUNG J LEE",4159314480,"S'TOP HOME SERVICE ROOFING",1,HALLIDIE,PZ,"SAN FRANCISCO",CA,94102-0000,,,RE-ROOFING,
#201705237324,8,2017/05/23,2017/05/24,ISSUED,9,2017/09/24,1,1,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,,2,2,1,,2,3072A,20,50,,TERRACE,DR,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"REVISION TO APPROVED APP#201503231580/S1. REDUCE FOUNDATION SCOPE",
#201705237326,8,2017/05/23,2017/05/23,ISSUED,9,2018/05/23,150000,225000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,,2,2,1,,10,5810,35,727,,ANDOVER,ST,,,,,,,,,,,,,,,"REMODEL OF KITCHEN & BATH & ADD 1 BATH @ 2ND FLOOR. ADD NEW STAIR FROM 1ST TO 2ND FLOOR  ADD 1 BATH @ GARAGE. LOWER FLOOR ELEVATION @ 1ST FLOOR APPROX 6-12"" FOR NEW 8' CEILING HEIGHT. REPAIR REAR POP-OUT IN-KIND.",
#201705237327,8,2017/05/23,2017/05/23,ISSUED,9,2017/09/23,1200,1200,OFFICE,0,OFFICE,0,2,,24,24,0,,8,227,5,505,,MONTGOMERY,ST,,,ROSS,LARSON,5104381300,"RED HAWK FIRE & SECURITY CA LLC",4384,ENTERPRISE,PL,FREMONT,CA,94538-0000,,,"3RD FLOOR - FIRE ALARM TI - ADD 1 CONTROL RELAY FOR SECURITY DOOR RELEASE & 1 SMOKE DETECTOR. MAHER NA",
#201705237328,8,2017/05/23,2017/05/23,ISSUED,9,2017/09/23,4000,4000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,2,,3,3,3,,3,524,31,1338,,FILBERT,ST,1,,BILLY,TSANG,4157606464,"POLY- ON FIRE PROTECTION INC.",,"P.O. BOX 22010",,"SAN FRANCISCO",CA,94122-0000,,,"GARAGE LEVEL- INSTALL FIRE ALARM COMMUNICATION UNIT TO MONITOR EXISTING FIRE SPRINKLER SYSTEM UNDER PA# 2016-0614-9902",
#201705237328,8,2017/05/23,2017/05/23,ISSUED,9,2017/09/23,4000,4000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,2,,3,3,3,,3,524,32,1338,,FILBERT,ST,2,,BILLY,TSANG,4157606464,"POLY- ON FIRE PROTECTION INC.",,"P.O. BOX 22010",,"SAN FRANCISCO",CA,94122-0000,,,"GARAGE LEVEL- INSTALL FIRE ALARM COMMUNICATION UNIT TO MONITOR EXISTING FIRE SPRINKLER SYSTEM UNDER PA# 2016-0614-9902",
#201705237333,8,2017/05/23,2017/05/25,ISSUED,9,2017/09/25,1,1,,,OFFICE,0,2,,,20,0,,10,269,28,350,,BUSH,ST,,,"PAUL GREGORY",COSKO,4159862718,"HATHAWAY DINWIDDIE CONSTRUCTION CO.",275,BATTERY,ST,"SAN FRANCISCO",CA,94111,,,"REVISION TO PA 2007-0807-8938 S-13 FOR GENERATOR FUEL OIL ADDENDUM TO RELOCATE CONTROL PANEL FROM INSIDE BUILDING TO THE SIDEWALK SUMP. N/A FOR MAHER.",
#201705237334,8,2017/05/23,2017/05/23,ISSUED,9,2018/05/23,30000,30000,APARTMENTS,18,APARTMENTS,18,0,,4,4,3,,0,929,9,2310,,CHESTNUT,ST,,,"JOHN C.",POLLARD,4158260606,"S F GARAGE COMPANY INC.",1760,MISSION,ST,"SAN FRANCISCO",CA,94103-0000,,,"REMODEL KITCHEN IN KIND  NEW CABINET  COUNTER TOP  SINK  DISHWASHER  GARBAGE DISPOSAL  TILES  NO NEW OPENINGS. NO STRUCTURAL WORK UNDER THIS PERMIT. ALL WORK IN UNIT #1",
#201705237335,8,2017/05/23,2017/05/23,ISSUED,9,2017/09/23,5000,5000,APARTMENTS,114,APARTMENTS,114,0,,8,8,1,,0,3616,112,2558,,MISSION,ST,309,,SCOTT,BRAUNINGER,4158821534,"BUILD GROUP INC.",457,MINNA,ST,"SAN FRANCISCO",CA,94103-0000,,,"Remove and replace one window for unit 309. Operation of the window is changing from fixed to operable. Same size  same location. Total <150 sq ft. U-factor less than or equal to 0.58.",
#201705237336,8,2017/05/23,2017/05/23,ISSUED,9,2017/09/23,1,1,APARTMENTS,92,APARTMENTS,92,2,,7,7,2,,2,159,44,990,,PACIFIC,AV,,,JASON,BEERS,5102868200,"BBI - CON INC",1155,THIRD,ST,OAKLAND,CA,94607-0000,,,"CONFIRMATION OF OCCUPANT LOAD AT EXISTING COMMUNITY ROOM PER SFFD FIELD INSPECTOR REQUEST.  REF PA #201504012567/R1.",
