"APPLICATION #",FORM_NUMBER,FILE_DATE,STATUS_DATE,STATUS,STATUS_CODE,EXPIRATION_DATE,"ESTIMATED COST","REVISED COST","EXISTING USE","EXISTING UNITS","PROPOSED USE","PROPOSED UNITS",PLANSETS,15_DAY_HOLD?,"EXISTING STORIES","PROPOSED STORIES","ASSESSOR STORIES","VOLUNTARY SOFT-STORY RETROFIT","NO OF PAGES",BLOCK,LOT,STREET_NUMBER,STREET_NUMBER_SFX,AVS_STREET_NAME,AVS_STREET_SFX,UNIT,UNIT_SFX,FIRST_NAME,LAST_NAME,CONTRACTORPHONE,COMPANY_NAME,STREET_NUMBER,STREET,STREET_SUFFIX,CITY,STATE,ZIP_CODE,CONTACT_NAME,CONTACT_PHONE,DESCRIPTION,
#201501054887,3,2015/01/05,2016/06/01,ISSUED,9,2016/12/01,10800,17000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,Y,3,3,2,,10,0418A,16,26,,RICO,WY,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"PROPOSED 1 STORY INFILL ADDITION OF 38 SF IN A TRIANGULAR PORCH OF SIZE 7'3"" WIDE BY 6'10"" DEEP BY 7'10"" HIGH ABOVE GRADE OF HABITABLE SPACE BELOW AN (E) DECK ENCROACHING INTO THE REAR YARD SETBACK.  THE EXISTING DECK WHICH CURRENTLY PROJECTS 9'8"" INTO THE REAR YARD SETBACK WILL BE REDUCED TO ALIGH",
#201502107933,3,2015/02/10,2016/06/17,ISSUED,9,2018/06/17,500000,690000,"1 FAMILY DWELLING",1,"2 FAMILY DWELLING",2,2,Y,2,3,1,,13,4209,2,1110,,YORK,ST,,,OWNER,,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"ADD 2ND RESIDENTIAL UNIT. 1-STORY VERTICAL ADDITION. 3-STORY ADDITION TO THE SOUTH ELEVATION. PROVIDE HABITABLE SPACE TO THE REAR & THE GARAGE. PROVIDE 2ND PARKING SPACE IN GARAGE.",
#201502239089,3,2015/02/23,2016/06/28,ISSUED,9,2018/06/28,190000,532950,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,Y,2,3,1,,8,1430,7,215,,03RD,AV,,,"AI-REN I",LEI,4152381202,"REN LEI CONSTRUCTION CO",750,LAWTON,ST,"SAN FRANCISCO",CA,94122-0000,,,"HORIZONTAL & VERTICAL ADDITION OF (E) 2 STORY BUILDING. ADD 3 BATHROOMS & TWO HALF BATHROOM. 3 NEW BEDROOM  NEW PLAYROOM & SITTING AREA.",
#201502249172,3,2015/02/24,2016/06/27,ISSUED,9,2017/06/27,30875,30875,"TOURIST HOTEL/MOTEL",54,"TOURIST HOTEL/MOTEL",54,2,,4,4,,,5,452,26,900,,"NORTH POINT",ST,534,,"C. SABAH  S. KAIN  M. COTTLE","DAVID HANSEN",9252507571,"SABAH INTERNATIONAL INCORPORATED",5925," STONERIDGE",DR,PLEASANTON,CA,94588,,,"WORK @ SERVER ROOM. INSTALL NEW NOVEC 1230 CLEAN AGENT FIRE SUPPRESSION SYSTEM.",
#201503160972,3,2015/03/16,2016/06/07,ISSUED,9,2017/06/07,50000,60000,"1 FAMILY DWELLING",1,"2 FAMILY DWELLING",2,2,,2,2,1,,8,6087,25,427,,LISBON,ST,,,MIKE,HEAVEY,4158224300,"MICHAEL HEAVEY CONSTRUCTION INC",2225,INGALLS,ST,"SAN FRANCISCO",CA,94124-0000,,,"LEGALIZE IN-LAW UNIT ON 1ST FLOOR AS PER ORDINANCE 43-14. 1 BEDROOM  1 BATH & 1 KITCHEN. REPLACE PARTIAL FOUNDATION.",
#201503171078,3,2015/03/17,2016/06/20,ISSUED,9,2016/12/20,7000,10000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,,2,2,1,,6,6453,16,156,,BALTIMORE,WY,,,"JAMES JINDING",CHEN,4152976525,"EGOODAT INC",45,"ROSS ALLEY",AL,"SAN FRANCISCO",CA,94108-0000,,,"COMPLY WITH COMPLAINT #201531711 - RE-BUILT EXISITNG REAR DECK IN-KIND AT 2ND FLOOR.",
#201503171144,2,2015/03/17,2016/06/01,ISSUED,9,2018/06/01,160000,800588,,,"1 FAMILY DWELLING",1,2,,,3,0,,23,2393,2,2405,,32ND,AV,,,ILYA,ZHUCHKOV,4157563011,"QUALITY PAINTING & CONSTRUCTION",2800,"34TH AVE",,"SAN FRANCISCO",CA,94116-0000,,,"CONSTRUCT (N) 3-STORY SINGLE FAMILY RESIDENCE.",
#201503231599,3,2015/03/23,2016/06/15,ISSUED,9,2018/06/15,188000,566449,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,Y,2,3,1,,16,6556,006A,1188,,DIAMOND,ST,,,DAVID,CAO,4157103828,"R & D CONSTRUCTION CO INC",224,ELMIRA,ST,"SAN FRANCISCO",CA,94124-0000,,,"(N) FLOOR BETWEEN (E) 1ST & (E) 2ND STORY. FILL-IN LIGHTWELL  (N) RM W/BATH @ (N) 4/F. REAR ADDITION  REMODEL INTERIOR TOTALLY REPLACE ALL WINDOWS  REPLACE ELECTRICAL & PLUMBING INCLUDING FIXTURES  (N) FACADE MATERIALS. sprinkler 13R;  FOUNDATION UNDER SEPARATE PERMIT.                 ",
#201504012522,3,2015/04/01,2016/06/30,ISSUED,9,2017/06/30,60000,166800,"RETAIL SALES",0,"FOOD/BEVERAGE HNDLNG",0,2,,1,1,1,,21,3555,17,3128,,16TH,ST,,,"SHEK HONG",LEE,4152980462,"HONG LEE CONSTRUCTION CO INC",532,GRAND,AV,"SOUTH SAN FRANCISCO",CA,94080-0000,,,"1ST TIME INTERIOR T.I : ADD NEW SEWERLINE AND PLUMBING FIXTURES. ADD NEW RECEPTACLES. KITCHEN HOOD. CHANGE OF USE TO RESTAURANT FROM RETAIL. N/A FOR MAHER ORDINANCE.  Ansul under deferred submittal.",
#201504022691,3,2015/04/02,2016/06/10,ISSUED,9,2017/06/10,5000,80000,"2 FAMILY DWELLING",2,APARTMENTS,3,2,,2,2,2,,7,805,34,628,,IVY,ST,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"LEGALIZE AS-BUILT BATHROOM. LIVING ROOM  BEDROOM & KITCHEN AT LOWER FLOOR PER PLAN. COMPLY WITH #201300457. UNDER ORDINANCE NO.43-14. CHANGE OF USE & OCCUPANCY R3 TO R2.",
#201504153723,3,2015/04/15,2016/06/28,ISSUED,9,2017/06/28,50000,50000,"2 FAMILY DWELLING",2,APARTMENTS,3,2,,2,3,2,,12,1210,31,1967,,HAYES,ST,,,CHRISTER,LINDQUIST,4152972147,"LINDQUIST CUSTOM CONSTRUCTION INC",1475,FAIRFAX,AV,"SAN FRANCISCO",CA,94124-0000,,,"TO COMPLY WITH NOV# 201527031. DEVELOP GROUND FLOOR ROOMS INTO LEGAL RESIDENTIAL UNIT. CHANGE OCCUPANCY FROM R-3 TO R-2. ADD NFPA13R SPRINKLER TO entire first fl. ADD 2 HOUR RATED CEILING entire first floor. MODIFY (E) ENTRY TO HAVE 7'-6"" CEILING HEIGHT. 1 BEDROOM & 1 BATH IN UNIT.",
#201504214188,3,2015/04/21,2016/06/07,ISSUED,9,2017/06/07,100000,100000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,Y,2,2,1,,35,6113,31,945,,WOOLSEY,ST,,,,,,,,,,,,,,,"2 STORY REAR ADDITION  1ST FLOOR: LAUNDRY  1 BEDROOM  1 BATH  2ND FLOOR: SUN ROOM",
#201504224287,8,2015/04/22,2016/06/06,ISSUED,9,2017/06/06,75000,115000,APARTMENTS,32,APARTMENTS,32,2,,4,4,4,,15,1741,52,1234,,10TH,AV,,,EDUARDO,DIAO,4154208145,"DOUBLE E D CONSTRUCTION INC",189,BELLEVUE,AV,"DALY CITY",CA,94015-0000,,,"VOLUNTARY SEISMIC RETROFIT UPGRADE OF SOFT STORY WOOD FRAMED BUILDING WORK ENTAILS ADDING WOOD FRAMED SHEAR WALLS & THEIR ACCESSORY STRUCTURAL COMPONENTS; PER SFBC CHAPTER 34B  2012 IEBC APPENDIX A-4",
#201504234406,3,2015/04/23,2016/06/23,ISSUED,9,2017/06/23,230000,230000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,Y,2,3,1,,7,2748,6,2,,ROMAIN,ST,,,"TONY YIU KWAN",LEUNG,4156018019,"ROYAL LYON CONSTRUCTION",85,LAKEWOOD,AV,"SAN FRANCISCO",CA,94127-0000,,,"A NEW VERTICAL ADDITION TO (E) 2 STORY SINGLE FAMILY RES'D. ADD A  3RD LEVEL TO AN (E) 2 LEVEL HOUSE. CONSTRUCTED OVER A PORTON OF THE (E) ROOF. THE (N) 3RD LEVEL WILL HAVE A HOME OFFICE  MULTI PURPOSE RM. A MEDIA AREA & BATHRM. A ROOF DECK WILL ALSO BE CONSTRUCTED. A (N) INTERIOR STAIRS WILL BE ADD",
#201504244562,3,2015/04/24,2016/06/09,ISSUED,9,2017/06/09,196000,211600,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,Y,2,3,1,,8,5341,010A,1578,,SHAFTER,AV,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"3 STORIES REAR ADDITION TO ACCOMODATE: 1ST FLOOR: STUDY / FAMILY ROOM & AN OPEN GARAGE & A HALF BATH. 2NF FLOOR: 2 BEDROOMS & A BATHROOM. 3RD FLOOR: MASTER BEDROOM / BATHROOM  STAIRCASE. TOTAL ADDITION 788 SQ. FT.",
#201504244586,8,2015/04/24,2016/06/10,ISSUED,9,2016/10/10,1,1,OFFICE,,OFFICE,,2,,5,5,5,,3,3709,8,450,,MISSION,ST,,,NEILL,ENGLER,4153020665,"ENGLER CONSTRUCTION",3020,BRIDGE,WY,SAUSALITO,CA,94965-0000,,,"4TH FLR: REVISION TO PA # 2013 1126 2837 MINOR NON STRUCTURAL INTERIOR RENOVATION  ALTER WOMEN'S RESTROOM IN LIeU OF PREVIOUSLY PERMITTED MEN'S RESTROOM TO MEET 20% ADA COMPLIANCE RULE. REMOVE (E) TOILET  NW TOILET SINK ACCES.  NEW FLOOR  WALL AND TILE. COMPLIANCE WITH MAHER ORD 155-13 NOT REQUIRED.",
#201505126089,8,2015/05/12,2016/06/07,ISSUED,9,2016/10/07,5000,5000,APARTMENTS,14,APARTMENTS,14,2,,15,15,2,,1,0224A,13,30,,MILLER,PL,0,P,JACK,BERZIN,4158221516,"BAY AREA MECHANICAL & ENG",,"P O BOX 470485",,"SAN FRANCISCO",CA,94147-0000,,,"REMOVE WET STANDIPIE FROM DEMESTIC & TIE WET STANDPIPE INTO AUTOMATIC SPRINKLER SYSTEM.",
#201505186523,3,2015/05/18,2016/06/24,ISSUED,9,2016/10/24,5000,5000,APARTMENTS,4,"2 FAMILY DWELLING",2,2,Y,4,4,2,,18,777,11,1164,,FULTON,ST,,,JOHN,CONOMOS,4153530770,"DROMHUS INC.",807,FRANKLIN,ST,"SAN FRANCISCO",CA,94102-0000,,,"LIGHT WELL INFILL @ REAR BLDG  3RD FL. REVISION TO APPLN #201305318304",
#201505196705,3,2015/05/19,2016/06/09,ISSUED,9,2018/06/09,500000,800000,"FOOD/BEVERAGE HNDLNG",,"RETAIL SALES",,2,Y,2,1,2,,98,310,013A,69,,MAIDEN,LN,,,DOUG,GEARMAN,4157057900,"TURNER CONSTRUCTION CO",75,HAWTHORNE,ST,"SAN FRANCISCO",CA,94104-0000,,,"CURRENTLY VACANT BLDG.STRU&ENCLOSE UPGRD TO BLDG CORE&SHELL INCLUDING FRT FACADE(SEPARATE PLANNING CASE #2015-004086 PTA).NEW STRUC FDNS&BEARING WALL.(N)STRUC GRD FL&ROOF DECK.(N)MEZZE(N)ROOFTOP SKYLTE SLOPED ROOF ASSY&MEMBRANE.(N)STAIRS.(N)ELEC&PLUMB ROUGH-IN FOR BATHRM.(N)ROOFTOP MECH UNIT.",
#201505206782,3,2015/05/20,2016/06/27,ISSUED,9,2017/06/27,10000,85688,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,Y,2,2,1,,8,7069,018C,264,,MINERVA,ST,,,,,,,,,,,,,,,"2 STORY BUILDING HORIZONTAL ADDITION  (2ND FLOOR ONLY). ADD 1 OFFICE  1 BEDROOM & 1 FULL BATHROOM PER PLAN.",
#201505267111,3,2015/05/26,2016/06/06,ISSUED,9,2017/06/06,200000,250000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,2,Y,3,3,2,,21,1145A,11,536,,PARKER,AV,,,VINCE,BOLEY,5104600450,"VINCE BOLEY GENERAL CONTRACTOR",3629,"SHONE AVENUE",,OAKLAND,CA,94605-0000,,,"HORIZONTAL RESIDENTIAL ADDTION @ TOP FLOOR. (N) ELEVATOR FROM GRADE TO TOP FLOOR. REAR OF (E) BLDG. (N) BATHROOM & DECK @ 1ST FLR BEDROOMS. UPSTARTS UNIT HORIZONTAL ADDITION WILL HAVE MASTER SUITE & (N) KITCHEN.",
#201505287373,3,2015/05/28,2016/06/27,ISSUED,9,2017/06/27,90000,527000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,Y,3,3,2,,24,1670,012E,874,,28TH,AV,,,"CAI JIN",CHEN,4159392632,"GENUINE CONSTRUCTION INC.",1,HEATHER,PL,MILLBRAE,CA,94030-0000,,,"INTERIOR REMODEL & INFILL LIGHTWELL. CONVERT PART OF GARAGE TO 370 SF OF (N) HABITABLE SPACE W/NEW BEDRM & FAMILY ROOM  ADD POWDER ROOM  LANUDRY & ELEVATOR ON 1ST FLOOR. INFILL LIGHTWELL ON 2ND FLOOR. REMODEL (E) KITCHEN AND BATH. ADD POWDER & BATH ON 2ND & 3RD FLOORS.",
#201505297475,3,2015/05/29,2016/06/28,ISSUED,9,2016/12/28,2500,8000,"VACANT LOT",,"VACANT LOT",,2,,,,0,,15,1355,3,17,V,ARGUELLO,BL,,,GARY,"VAN ACKER",4153835589,"VAN ACKER CONST ASSOC INC",1060,"REDWOOD HIGHWAY  FRONTAGE ROAD",,"MILL VALLEY",CA,94941,,,"REPAIR & REPLACE (E) NON CONFIRMING WALL ALONG PROPERTY LINE. N/A FOR MAHER ORDINANCE.",
#201506017636,3,2015/06/01,2016/06/16,ISSUED,9,2018/06/16,500000,600000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,2,Y,3,4,2,,16,6602,23,1485,,NOE,ST,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"VERTICAL ADDITION TO A DUPLEX. MECH ELECT PLUMB & FIRE SPRINKLER UNDER SEPARATE PERMITS. TOTAL 2 KITCHES  6 BATHS.",
#201506017636,3,2015/06/01,2016/06/16,ISSUED,9,2018/06/16,500000,600000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,2,Y,3,4,2,,16,6602,23,390,,28TH,ST,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"VERTICAL ADDITION TO A DUPLEX. MECH ELECT PLUMB & FIRE SPRINKLER UNDER SEPARATE PERMITS. TOTAL 2 KITCHES  6 BATHS.",
#201506159006,8,2015/06/15,2016/06/17,ISSUED,9,2016/10/17,1,1,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,2,,4,4,2,,1,3578,140,56,,DOLORES,TR,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"REVISION TO PA #201406178659. REVISING THE STRUCTURAL DRAWING ON S1 FOR FOUNDATION PLAN TO SHOW EXISITNG CONCRETE FOOTINGS.",
#201506159006,8,2015/06/15,2016/06/17,ISSUED,9,2016/10/17,1,1,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,2,,4,4,2,,1,3578,140,58,,DOLORES,ST,0,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"REVISION TO PA #201406178659. REVISING THE STRUCTURAL DRAWING ON S1 FOR FOUNDATION PLAN TO SHOW EXISITNG CONCRETE FOOTINGS.",
#201506159013,8,2015/06/15,2016/06/30,ISSUED,9,2016/12/31,3000,8000,APARTMENTS,3,APARTMENTS,3,2,,3,3,1,,1,3597,105,128,,LINDA,ST,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"INSTALL A NEW HALF BATH IN EXISTIN BASEMENT LEVEL.",
#201506199405,8,2015/06/19,2016/06/27,ISSUED,9,2017/06/27,50000,50000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,2,,3,3,2,,4,1766,55,1323,,11TH,AV,,,"ADOLFO A",MARTINEZ,4152259700,"MARTINEZ CONSTRUCTION",460,CAPISTRANO,AV,"SAN FRANCISCO",CA,94112-0000,,,"VOLUNTARY SRUCTURAL  UPGRADE @ GROUND FLOOR PER AB-094. REMOVAL OF POST BY GARAGE DOOR   UPGRADE IN TRANSVERSE DIRECTION ONLY.",
#201506249813,3,2015/06/24,2016/06/24,ISSUED,9,2017/06/24,22275,70000,"1 FAMILY DWELLING",1,"2 FAMILY DWELLING",2,2,,2,2,1,,5,6233,3,306,,ARLETA,AV,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"LEGALIZATION OF IN-LAW UNIT.  757.8 SQ FT PRE-BUILT BASEMENT LEVEL WITHOUT PERMIT. SCOPE CONSISTS OF KITCHEN  2-BEDROOMS & LIVING ROOM.",
#201506259899,3,2015/06/25,2016/06/01,ISSUED,9,2016/12/01,6000,15000,"1 FAMILY DWELLING",1,"2 FAMILY DWELLING",2,2,,2,2,1,,12,7064,006B,566,,HURON,AV,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"COMPLY WITH NOV #201544591. CONVERT EXISTING LOWER FLOOR DEN TO NEW KITCHEN & EXISTING UPPER FLOOR DEN TO LIVING AREA FOR THE PROPOSED NEW UNIT AND TO LEGALIZE AS THE IN-LAW DWELLING UNIT UNDER ORDINANCE NO. 43-14.",
#201506259923,3,2015/06/25,2016/06/03,ISSUED,9,2017/06/03,1,103000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,Y,2,3,1,,42,6700,3,2510,,DIAMOND,ST,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"REVISION TO APPLN #201312124060. REDUCE SIZE OF HORIZONTAL ADDITION TO 9' @ LEVELS 1 & 2. (N) 3RD STORY CONVERT TO 3-BEDROOM  3-BATHROOM W/ FAMILY ROOM @ GROUND FLOOR.",
#201506260069,3,2015/06/26,2016/06/06,ISSUED,9,2017/06/06,30000,86000,APARTMENTS,5,APARTMENTS,6,2,,4,4,3,,27,115,22,471,,UNION,ST,0,,DAVID,ROYSTON,4159127039,"DAVID ROYSTON COMPANY",135,CENTER,ST,"SAN RAFAEL",CA,94901-0000,,,"LEGALIZE OF ONE BEDROOM DWELLING UNIT PER ORDINANCE 43-14 ON GROUND FLOOR.                                                                   ",
#201506300275,3,2015/06/30,2016/06/01,ISSUED,9,2018/06/01,434950.9,434950.9,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,Y,3,3,1,,14,2635,35,380,,WARREN,DR,,,,,,,,,,,,,,,"A 3 STORY HORIZONTAL ADDITION AT REAR WITH DECKS  EXTERIOR EGRESS STAIRS AND A ROOF DECK. INTERIOR REMODEL OF EXISTING HOUSE. ADDITION INCLUDES 2 BEDROOMS AND 2 1/2 BATHS.",
#201506300376,3,2015/06/30,2016/06/17,ISSUED,9,2017/06/17,25000,40000,OFFICE,,OFFICE,,2,,2,2,2,,18,142,9,243,,VALLEJO,ST,,,"JEREMIAH (DERRY) B.",CASEY,4152722225,"DERRY CASEY CONSTRUCTION",146,7TH,AV,"SAN FRANCISCO",CA,94118-0000,,,"EXTERIOR MODIFICATION OF THE (E) ENTRANCE. INSTALL (N) ENTRY DOOR  SIDELIGHTS & TRANSOM WINDOW. INSTALL (N) ROLL-UP SECURITY GRILLE. RECESS ENTRY FACADE. INSTALL (N) AWNING & EXTERIOR LIGHTING. AWNING & SIGNAGE. APPLY PRIVACY FILM ON WINDOWS.",
#201507060694,8,2015/07/06,2016/06/30,ISSUED,9,2016/12/31,25000,15000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,,2,2,1,,1,2423,36,2516,,23RD,AV,,,BENJAMIN,LADOMIRAK,4154748826,"TEEVAN COMPANY",2247,UNION,ST,"SAN FRANCISCO",CA,94123-0000,,,"REPLACE WOODEN TRY STAIR IN KIND & HANDRAILS IN KIND. NO WORK INSIDE OR TO EXTERIOR OF HOUSE.",
#201507060739,3,2015/07/06,2016/06/08,ISSUED,9,2018/06/08,500000,500000,APARTMENTS,13,APARTMENTS,13,2,,3,3,2,,18,798,33,926,,GROVE,ST,1,,BIZHAN,MAHALLATI,5107326111,"AXIS CONSTRUCTION INC.",2566,BARRINGTON,CT,HAYWARD,CA,94545-0000,,,"COMMON AREA. REPAIR SIDING AS NEEDED 50%.  500 SQ FT SIDING IN KIND (LIKE TO LIKE) UNDER ROOF NEW DECK COATING AT DECK. REMOVE AND REPLACE TILE. NO REPLACEMENT OF WINDOWS. DO WINDOW TUNE UP AT ALL WNIDOWS.",
#201507131362,3,2015/07/13,2016/06/13,ISSUED,9,2017/06/13,200000,250000,OFFICE,0,OFFICE,0,2,,6,6,6,,19,135,8,1050,,SANSOME,ST,,,DANA,POPE,6503495086,"D A POPE INC",1160,CHESS,DR,"FOSTER CITY",CA,94404,,,"PROVIDE ONE (1) NEW EXTERIOR WINDOW  NEW CANOPY  NEW BLDG ENTRY DOOR. REPLACE GLAZING IN 2ND FLOOR WINDOWS.",
#201507141444,8,2015/07/14,2016/06/09,ISSUED,9,2017/06/09,36000,41905,"VACANT LOT",0,APARTMENTS,6,2,,,4,0,,2,3755,96,5,V,HALLAM,ST,,,THOMAS,HUNT,4155591227,"LANDMARK CONSTRUCTION INC.",1452,BROADWAY,ST,"SAN FRANCISCO",CA,94109-0000,,,"FIRE SPRINKLER SYSTEM AND CLASS 1 STANDPIPE SYSTEM 72 SPRINKLERS 201305036140 ADDENDUM # 2. N/A ORDINANCE #155-13",
#201507141495,2,2015/07/14,2016/06/10,ISSUED,9,2020/12/10,6800000,14888000,,,APARTMENTS,52,2,,,5,1,,52,3635,14,1198,,VALENCIA,ST,,,,,,,,,,,,,,,"CONSTRUCT (N) 5-STORY 52 RESIDENTIAL MIXED USE BUILDING",
#201507151524,3,2015/07/15,2016/06/08,ISSUED,9,2016/10/08,1,1,"VACANT LOT",,OFFICE,,0,,,5,0,,0,4591C,10,102,,HORNE,AV,,,,,,,,,,,,,,,"REVISION TO 201406309976. REQUEST APPLICATION MODIFICATION OF BLDG TYPE FROM IIA TO IIIA.",
#201507151596,3,2015/07/15,2016/06/07,ISSUED,9,2017/06/07,75000,185000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,Y,2,3,2,,39,1275,37,28,,HILLWAY,AV,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"(HORIZONTAL ADDITION) 2 STORY REAR OVER BASEMENT INCLUDES: BASEMENT: FAMILY ROOM & BATHROOM. MAIN FLR: KITCHEN REMODEL  NEW POWDER ROOM  FAMILY ROOM. SECOND FLR: NEW MASTER SUITE & BATHROOM REMODEL.",
#201507212018,3,2015/07/21,2016/06/17,ISSUED,9,2018/12/17,2600000,2900000,OFFICE,0,OFFICE,0,3,,10,10,10,,68,3508,39,875,,STEVENSON,ST,,,"PAUL GREGORY",COSKO,4159862718,"HATHAWAY DINWIDDIE CONSTRUCTION CO.",275,BATTERY,ST,"SAN FRANCISCO",CA,94111,,,"AN ELEVATED WALKWAY (SKYBRIDGE) CONNECTING 875 STEVENSON ST TO 1355 MARKET STREET AT THE 9TH FL OF BOTH BUILDING. (SPANS ACROSS 855 STEVENSON) SEE ALSO PA #201603182439 AND PA #201603182440 FOR EASEMENTS TO 1355 MARKET ST AND 855 STEVENSON STREET. ** MAHER: N/A **",
#201507212069,3,2015/07/21,2016/06/28,ISSUED,9,2016/12/28,10000,10000,"RADIO & TV STATIONS",0,"RADIO & TV STATIONS",0,2,,3,3,3,,4,2724,3,1,,"LA AVANZADA",*,,,,,,,,,,,,,,,"INSTALL 1 LOW POWER FM ANTENNA ON SUTRO TOWER.",
#201507232260,3,2015/07/23,2016/06/22,ISSUED,9,2017/06/22,25000,46000,"1 FAMILY DWELLING",1,"2 FAMILY DWELLING",2,2,,2,2,1,,9,5971,29,1121,A,FELTON,ST,,,CHANG,JIANG,4156098986,"CHANG JIANG CONSTRUCTION CO",1121,"FELTON STREET",,"SAN FRANCISCO",CA,94134-0000,,,"LEGALIZE AS-BUILT WITH ON 1ST FLOOR PER PLAN. CONSIST OF 1 BEDROOM  KITCHEN  FAMILY ROOM  BATHROOM  POWDER & STORAGE.",
#201507232260,3,2015/07/23,2016/06/22,ISSUED,9,2017/06/22,25000,46000,"1 FAMILY DWELLING",1,"2 FAMILY DWELLING",2,2,,2,2,1,,9,5971,29,1121,,FELTON,ST,,,CHANG,JIANG,4156098986,"CHANG JIANG CONSTRUCTION CO",1121,"FELTON STREET",,"SAN FRANCISCO",CA,94134-0000,,,"LEGALIZE AS-BUILT WITH ON 1ST FLOOR PER PLAN. CONSIST OF 1 BEDROOM  KITCHEN  FAMILY ROOM  BATHROOM  POWDER & STORAGE.",
#201507282726,3,2015/07/28,2016/06/09,ISSUED,9,2017/06/09,50000,50000,"VACANT LOT",,"2 FAMILY DWELLING",2,2,Y,,4,0,,16,1857,37,715,,KIRKHAM,ST,,,"GUO FU",HUANG,4155843288,"G F CONSTRUCTION CO INC",386,LISBON,ST,"SAN FRANCISCO",CA,94112-0000,,,"REVISION TO PERMIT #201307222456  ENLARGE FIRST FLOOR LIVING SPACE AT REAR FOR FAMILY ROOM  MASTER BEDROOM BEDROOOM  AND FULL BATH.",
#201507282726,3,2015/07/28,2016/06/09,ISSUED,9,2017/06/09,50000,50000,"VACANT LOT",,"2 FAMILY DWELLING",2,2,Y,,4,0,,16,1857,37,717,,KIRKHAM,ST,,,"GUO FU",HUANG,4155843288,"G F CONSTRUCTION CO INC",386,LISBON,ST,"SAN FRANCISCO",CA,94112-0000,,,"REVISION TO PERMIT #201307222456  ENLARGE FIRST FLOOR LIVING SPACE AT REAR FOR FAMILY ROOM  MASTER BEDROOM BEDROOOM  AND FULL BATH.",
#201507282732,3,2015/07/28,2016/06/09,ISSUED,9,2017/06/09,50000,50000,"VACANT LOT",,"2 FAMILY DWELLING",2,2,Y,,4,0,,16,1857,36,721,,KIRKHAM,ST,,,"GUO FU",HUANG,4155843288,"G F CONSTRUCTION CO INC",386,LISBON,ST,"SAN FRANCISCO",CA,94112-0000,,,"REVISION TO SITE PERMIT #201307262866  ENLARGE FIRST FLOOR LIVING SPACE AT REAR FOR FAMILY ROOM  BEDROOM BEDROOOM  AND FULL BATH.",
#201507282732,3,2015/07/28,2016/06/09,ISSUED,9,2017/06/09,50000,50000,"VACANT LOT",,"2 FAMILY DWELLING",2,2,Y,,4,0,,16,1857,36,723,,KIRKHAM,ST,,,"GUO FU",HUANG,4155843288,"G F CONSTRUCTION CO INC",386,LISBON,ST,"SAN FRANCISCO",CA,94112-0000,,,"REVISION TO SITE PERMIT #201307262866  ENLARGE FIRST FLOOR LIVING SPACE AT REAR FOR FAMILY ROOM  BEDROOM BEDROOOM  AND FULL BATH.",
