"APPLICATION #",FORM_NUMBER,FILE_DATE,STATUS_DATE,STATUS,STATUS_CODE,EXPIRATION_DATE,"ESTIMATED COST","REVISED COST","EXISTING USE","EXISTING UNITS","PROPOSED USE","PROPOSED UNITS",PLANSETS,15_DAY_HOLD?,"EXISTING STORIES","PROPOSED STORIES","ASSESSOR STORIES","VOLUNTARY SOFT-STORY RETROFIT","NO OF PAGES",BLOCK,LOT,STREET_NUMBER,STREET_NUMBER_SFX,AVS_STREET_NAME,AVS_STREET_SFX,UNIT,UNIT_SFX,FIRST_NAME,LAST_NAME,CONTRACTORPHONE,COMPANY_NAME,STREET_NUMBER,STREET,STREET_SUFFIX,CITY,STATE,ZIP_CODE,CONTACT_NAME,CONTACT_PHONE,DESCRIPTION,
#201703282495,8,2017/03/28,2017/03/28,ISSUED,9,2017/09/28,11500,11500,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,2,,0,6720,011C,8,,COLLEGE,TR,,,"RONNY EUGENE",GIL,6509927800,"GIL CONSTRUCTION & ASSOC  INC",,"P.O.BOX 597",,MILLBRAE,CA,94030-0000,,,"Repair front stairs and landing  under 50%; repair small stucco area at stairs.",
#201703282497,8,2017/03/28,2017/03/28,ISSUED,9,2017/09/28,12000,12000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,1,1,1,,0,5802,10,46,,GENEBERN,WY,,,KEVIN,"MC LAUGHLIN",4156712846,"CRANA WINDOWS & DOORS",1631,YOSEMITE,AV,"SAN FRANCISCO",CA,94124-0000,,,"REPLACE 6 SASHES VISIBLE FROM STREET. REPLACE 8 SASHES AT REAR AND SIDE OF HOUSE. REMOVE ALUMINUM INSERTS AND INSTALL WOOD SASHES.",
#201703282498,8,2017/03/28,2017/03/28,ISSUED,9,2017/09/28,6000,6000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,1,1,1,,0,2958,26,151,,JUANITA,WY,,,KEVIN,"MC LAUGHLIN",4156712846,"CRANA WINDOWS & DOORS",1631,YOSEMITE,AV,"SAN FRANCISCO",CA,94124-0000,,,"REPLACE 4 CASEMENT SASHES VISIBLE FROM STREET. REPLACE 3 CASEMENT SASHES AT SIDE. REPLACE IN KIND  WOOD FOR WOOD.",
#201703282499,8,2017/03/28,2017/03/28,ISSUED,9,2017/07/28,4000,4000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,1,1,1,,0,2958,29,137,,JUANITA,WY,,,KEVIN,"MC LAUGHLIN",4156712846,"CRANA WINDOWS & DOORS",1631,YOSEMITE,AV,"SAN FRANCISCO",CA,94124-0000,,,"Replace six sashes visible from the street  - remove aluminum clad sashes and install wood windows to match photo 2015",
#201703282500,8,2017/03/28,2017/03/29,ISSUED,9,2018/03/29,110000,110000,APARTMENTS,5,APARTMENTS,5,2,,3,3,2,,8,3598,57,90,,CUMBERLAND,ST,,,"RONNY EUGENE",GIL,6509927800,"GIL CONSTRUCTION & ASSOC  INC",,"P.O.BOX 597",,MILLBRAE,CA,94030-0000,,,"SOFT STORY RETROFIT 2013 SF BLDG CODE SEC 34B",
#201703282501,8,2017/03/28,2017/03/28,ISSUED,9,2017/09/28,20000,20000,"VACANT LOT",,"VACANT LOT",,2,,,,0,,4,1700,1,1,,OVERLOOK,DR,,,"JOHN ROBERT MCGARVA",,7075409640,"WESTERN WATER CONSTRUCTORS INC.",707,AVIATION,BL,"SANTA ROSA",CA,95403-0000,,,"INSTALL NEW FIRE ALARM SYSTEM FOR GOLDEN GATE PUMP STATION PER NFPA 72",
#201703282502,8,2017/03/28,2017/03/28,ISSUED,9,2017/09/28,20000,20000,"VACANT LOT",,"VACANT LOT",,2,,,,1,,4,2094,13,3223,,ORTEGA,ST,,,"JOHN ROBERT MCGARVA",,7075409640,"WESTERN WATER CONSTRUCTORS INC.",707,AVIATION,BL,"SANTA ROSA",CA,95403-0000,,,"INSTALL NEW FIRE ALARM SYSTEM FOR BUILDING (WEST SUNSET PUMP STATION) PER NFPA 72",
#201703282503,8,2017/03/28,2017/03/28,ISSUED,9,2017/09/28,20000,20000,"VACANT LOT",,"VACANT LOT",,2,,,,0,,4,2456,1,2601,,40TH,AV,,,"JOHN ROBERT MCGARVA",,7075409640,"WESTERN WATER CONSTRUCTORS INC.",707,AVIATION,BL,"SANTA ROSA",CA,95403-0000,,,"INSTALL NEW FIRE ALARM SYSTEM FOR BUILDING (SOUTH SUNSET PUMP STATION) PER NFPA 72.",
#201703282504,8,2017/03/28,2017/03/28,ISSUED,9,2017/09/28,20000,20000,"VACANT LOT",,"VACANT LOT",,2,,,,0,,4,7283,4,991,,"LAKE MERCED",BL,,,"JOHN ROBERT MCGARVA",,7075409640,"WESTERN WATER CONSTRUCTORS INC.",707,AVIATION,BL,"SANTA ROSA",CA,95403-0000,,,"INSTALL NEW CFIRE ALARM SYSTEM FOR LAKE MERCED PUMP STATION PER NFPA 72",
#201703282505,8,2017/03/28,2017/03/28,ISSUED,9,2018/03/28,30000,30000,OFFICE,0,OFFICE,0,2,,5,5,4,,4,3780,6,888,,BRANNAN,ST,,,"MICHAEL JOSEPH",DONAHUE,5106321208,"PYRO-COMM SYSTEMS   INC.",15531,CONTAINER,LN,"HUNTINGTON BEACH",CA,92649-0000,,,"2/F- FIRE ALARM TI ADDITION TO 2ND FL ADD FIRE ALARM DEVICES AND CONNECT TO E FIRE ALARM SYSTEM 201703201858",
#201703282506,8,2017/03/28,2017/03/28,ISSUED,9,2017/09/28,15000,15000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,,2,2,1,,4,3652,025A,355,,ELIZABETH,ST,,,,,,,,,,,,,,,"REVISION TO APP#201701137115. INSTALLATION OF NEW STRUCTURAL BEAM AND FOOTINGS TO SUPPORT LOAD. PREVIOUS PLAN INDICATES REMOVAL OF INTERIOR WALL THAT WAS SUPPORTING MAIN LEVEL FLOOR JOISTS.",
#201703282507,8,2017/03/28,2017/03/28,ISSUED,9,2017/07/28,3000,20000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,0,,4,4,3,,0,1179,13,704,,BRODERICK,ST,,,,,,,,,,,,,,,"replace kitchen cabinets in unit # A",
#201703282508,8,2017/03/28,2017/03/28,ISSUED,9,2017/09/28,7500,7500,OFFICE,0,OFFICE,0,2,,12,12,12,,3,3735,59,201,,03RD,ST,,,"MICHAEL JOSEPH",DONAHUE,5106321208,"PYRO-COMM SYSTEMS   INC.",15531,CONTAINER,LN,"HUNTINGTON BEACH",CA,92649-0000,,,"#950- FIRE ALARM TI ADD TO SUITE 950. RELOCATE 6 SPEAKER STROBES  REPLACE 2 STROBES WITH NEW  REPLACE 2 SPEAKERS WITH NEW  PROVIDE 3 NEW SPEAKER/ STROBES. CONNECT TO E FIRE ALARM SYSTEM PA 201702240051",
#201703282509,8,2017/03/28,2017/03/28,ISSUED,9,2017/09/28,18000,18000,OFFICE,0,OFFICE,0,2,,2,2,2,,2,543,33,1823,,UNION,ST,,,LEWIS,ADAM,5107600763,"ADAM LEWIS CONSTRUCTION COMPANY",5469,DELIA,WY,LIVERMORE,CA,94550-0000,,,"REMOVING INTERIOR NON-STRUCTURAL PARTITIONS  DOORS PER AB-017. TENANT IMPROVEMENT UNDER SEPARATE PERMIT.",
#201703282513,8,2017/03/28,2017/03/28,ISSUED,9,2017/09/28,8000,8000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,2,,0,945,11,2526,,UNION,ST,,,MICHAEL,WOLFE,4152356227,"WOLFE PAINTING CO",190,ALEXANDER,AV,"DALY CITY",CA,94014-0000,,,"REPLACE DRY ROTTED BEAMS ON REAR DECK  REPLACE TWO STEPS  REPLACE REAR BASEMENT DOOR  50% REPAIR OR LESS.",
#201703282514,8,2017/03/28,2017/03/28,ISSUED,9,2017/09/28,8500,8500,APARTMENTS,59,APARTMENTS,59,0,,6,6,0,,0,3747,33,300,,BEALE,ST,304,,MICHAEL,WOLFE,4152356227,"WOLFE PAINTING CO",190,ALEXANDER,AV,"DALY CITY",CA,94014-0000,,,"OPEN WALLS FOR ELECTRIC WORK. CLOSE WALLS AND PATCH.",
#201703282519,8,2017/03/28,2017/03/28,ISSUED,9,2017/07/28,600,600,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,0,,2,2,2,,0,1158,28,758,,LYON,ST,,,,,,,,,,,,,,,"REPAIR WALL EXPOSING WIRING; REPAIR STAIRS IN REAR OF HOUSE  LESS THAN 50% REMOVAL; COVER BROKEN WINDOW IN KITCHEN  NOT VISIBLE FROM STREET; REPAIR CEILING IN DINING ROOM.  TO COMPLY WITH HIS NOV201646752  ITEMS 2 3 4&5",
#201703282522,8,2017/03/28,2017/03/28,ISSUED,9,2017/07/28,2000,2000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,0,,2,2,2,,0,5643,29,231,,COLERIDGE,ST,,,ROBERTO,"MENDOZA MORALES",9253057123,"SILVER ARROWS REMODEL",1034,"2ND ST #D",,LAFAYETTE,CA,94549-0000,,,"ANCHOR BOLTING FOUNDATION  32"" ON CENTER  SISTER STUDS EXISTING 2""X6"" ROTTEN DAMAGED STUDS AND REPLACE ROTTEN SILL PLATE.",
#201703282523,8,2017/03/28,2017/03/28,ISSUED,9,2017/07/28,1,1,APARTMENTS,3,APARTMENTS,3,0,,4,4,3,,0,2697,27,251,,DIAMOND,ST,,,ALAN,BURRADELL,4154180815,"BURRADELL CONSTRUCTION INC",584,CASTRO,ST,"SAN FRANCISCO",CA,94114-0000,,,"to obtain a final inspections for work approved under pa# 201502208896  all work is complete",
#201703282524,8,2017/03/28,2017/03/28,ISSUED,9,2017/07/28,4000,4000,OFFICE,,OFFICE,,2,,8,8,8,,1,235,8,8,,CALIFORNIA,ST,,,"GOON CHAU",CHU,4154690209,"G C ELECTRIC",161,CORA,ST,"SAN FRANCISCO",CA,94134-0000,,,"5TH FLR: REPLACE 2 HORN STROBES. 3 STROBES & ADD 1 NEW SMOKE DETECTOR REF 201702159504  N/A FOR MAHER",
#201703282525,8,2017/03/28,2017/03/28,ISSUED,9,2017/07/28,1,1,APARTMENTS,3,APARTMENTS,3,0,,4,4,3,,0,2697,27,251,,DIAMOND,ST,,,ALAN,BURRADELL,4154180815,"BURRADELL CONSTRUCTION INC",584,CASTRO,ST,"SAN FRANCISCO",CA,94114-0000,,,"to obtain a final inspections for work approved under pa# 201503110538  all work is complete",
#201703282526,8,2017/03/28,2017/03/28,ISSUED,9,2017/07/28,1,1,APARTMENTS,3,APARTMENTS,3,0,,4,4,3,,0,2697,27,249,,DIAMOND,ST,,,ALAN,BURRADELL,4154180815,"BURRADELL CONSTRUCTION INC",584,CASTRO,ST,"SAN FRANCISCO",CA,94114-0000,,,"to obtain a final inspections for work approved under pa# 201201172298  all work is complete",
#201703282527,8,2017/03/28,2017/03/28,ISSUED,9,2017/09/28,24000,24000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,3,3,2,,0,7525,15,281,,BERKELEY,WY,,,ANDREW,FAY,4152984338,"FAY CONSTRUCTION & RESTORATION INC",800,MIRAMAR,AV,"SAN FRANCISCO",CA,94112-0000,,,"REMODEL KITCHEN - REPLACEMENT IN KIND FOR KITCHEN CABINETS. NO STRUCTURAL ALTERATIONS.  REPLACE SHEETROCK (5/8"") ON CEILINGS AND WALLS WHERE REMODEL.",
#201703282528,8,2017/03/28,2017/03/28,ISSUED,9,2017/07/28,2000,2000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,2,,0,7261,39,176,,MORNINGSIDE,DR,,,"RONNY EUGENE",GIL,6509927800,"GIL CONSTRUCTION & ASSOC  INC",,"P.O.BOX 597",,MILLBRAE,CA,94030-0000,,,"REPAIR DAMAGED STUCCO AT BACK 10'X15'",
#201703282530,8,2017/03/28,2017/03/29,ISSUED,9,2017/07/29,1,1,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,,2,2,2,,2,6633,26,263,,29TH,ST,,,JUSTIN,CARROLL,4156408089,"CARROLL COMMERCIAL INC",85," SANCHEZ",ST,"SAN FRANCISCO",CA,94114-0000,,,"AS BUILTS ADMIN PERMIT 1"" COMBO FOR NOTATION OF 1 INCH 1/4 SUPPLY FROM METER",
#201703282531,8,2017/03/28,2017/03/28,ISSUED,9,2018/03/28,35000,35000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,1,1,1,,0,7546,2,116,,BEMIS,ST,,,ALEX,LUNA-VICTORIA,6502988820,"A L V CONSTRUCTION INC",526,VERA,AV,"REDWOOD CITY",CA,94061-0000,,,"KITCHEN REMODEL NO STRUCTURAL WORK",
#201703282532,8,2017/03/28,2017/03/28,ISSUED,9,2017/07/28,1500,1500,"RESIDENTIAL HOTEL",75,"RESIDENTIAL HOTEL",75,0,,4,4,4,,0,673,7,1570,,SUTTER,ST,,,MICHAEL,LIEBERMAN,4157719117,"CENTRAL CONVALESCENT HOMES  INC.",1499,SUTTER,ST,"SAN FRANCISCO",CA,94109-0000,,,"exploratory permit for purposes of looking the (e) construction in the halls only. remove and replace wall and ceiling finish in-kind. approx. 50 sq. ft. total.",
#201703282533,8,2017/03/28,2017/03/28,ISSUED,9,2017/09/28,21614,21614,OFFICE,0,OFFICE,0,2,,5,5,0,,3,258,33,500,,PINE,ST,,,"JOHN PRIBUS","BAYARDO CHAMORRO",6505880447,"PRIBUSS ENGINEERING INC",523,MAYFAIR,AV,"SOUTH SAN FRANCISCO",CA,94080-0000,,,"2/F- FIRE SPRINKLER T.I.  TOTAL RELOCATE 25 HEADS  ADD 17 HEADS  TOTAL 42 HEADS. T.I. PA#201702149356.",
#201703282534,8,2017/03/28,2017/03/28,ISSUED,9,2018/03/28,100000,100000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,3,3,2,,0,1029,30,2919,,CALIFORNIA,ST,,,GERALD,LOQUET,4156022960,"MGMT CONSTRUCTION PROJECT & DESIGN INC",31,"REED BLVD #3C",AV,"MILL VALLEY",CA,94941-0000,,,"COSMETIC WORK ON (E) 2 BATHS & 1 KITCHEN. CHANGE TILE  WINDOWS & DOORS.",
#201703282535,8,2017/03/28,2017/03/28,ISSUED,9,2017/09/28,20940,20940,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,0,,2,2,2,,0,6506,39,4141,,24TH,ST,,,KAREN,FUNG,5104185537,"GATEWAY ROOFING AND WATER PROOOFING INC",191,VIENNA,ST,"SAN FRANCISCO",CA,94112-0000,,,REROOFING,
#201703282537,8,2017/03/28,2017/03/28,ISSUED,9,2017/07/28,1500,1500,"RESIDENTIAL HOTEL",104,"RESIDENTIAL HOTEL",104,0,,4,4,4,,0,623,5,1870,,SACRAMENTO,ST,,,MICHAEL,LIEBERMAN,4157719117,"CENTRAL CONVALESCENT HOMES  INC.",1499,SUTTER,ST,"SAN FRANCISCO",CA,94109-0000,,,"EXPLORATORY PERMIT FOR PURPOSES OF LOOKING AT THE (E) STRUCTURE IN THE HALLWAYS ONLY. REMOVE AND REPLACE WALL AND CEILING FINISHES IN-KIND. APPROX. 50 SQ. FT. ONLY",
#201703282538,8,2017/03/28,2017/03/28,ISSUED,9,2017/07/28,5000,10000,APARTMENTS,50,APARTMENTS,50,0,,6,6,5,,0,280,2,839,,LEAVENWORTH,ST,,,"DREW JAMES",NOMELLINI,4154041732,"NOMELLINI CONSTRUCTION * ASK FOR ID *",412,HOWARD,ST,"REDWOOD CITY",CA,94063-0000,,,"R&R existing kitchennet  supply new electrical circuit for kitchen & bath gfi's plumbing for kitchenet & bath existing no structural unit # 102",
#201703282539,8,2017/03/28,2017/03/28,ISSUED,9,2017/07/28,3500,3500,OFFICE,,OFFICE,,2,,25,25,25,,2,289,5,100,,MONTGOMERY,ST,,,MICHAEL,HARDCASTLE,4154653565,"H & M FIRE PROTECTION  INC.",50,MENDELL,ST,"SAN FRANCISCO",CA,94124-0000,,,"6TH FLOOR - RELOCATE 12 SPRINKLERS MAHER NA",
#201703282540,8,2017/03/28,2017/03/28,ISSUED,9,2017/09/28,11000,11000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,3,3,2,,0,4094,73,901,,KANSAS,ST,,,CATHINA,LEE,4153335373,"TOM LEE ROOFING INC",243,ONONDAGA,AV,"SAN FRANCISCO",CA,94112-0000,,,RE-ROOFING,
#201703282541,8,2017/03/28,2017/03/28,ISSUED,9,2018/03/28,26245,26245,OFFICE,0,OFFICE,0,2,,5,5,0,,3,258,33,500,,PINE,ST,,,"JOHN PRIBUS","BAYARDO CHAMORRO",6505880447,"PRIBUSS ENGINEERING INC",523,MAYFAIR,AV,"SOUTH SAN FRANCISCO",CA,94080-0000,,,"3/F- FIRE SPRINKLER T.I.  RELOCATE 34 HEADS  ADD 17 HEADS  TOTAL 51 HEADS. T.I. PA#201702280233.",
#201703282542,8,2017/03/28,2017/03/28,ISSUED,9,2017/09/28,20584,20584,OFFICE,0,OFFICE,0,2,,5,5,0,,3,258,33,500,,PINE,ST,,,"JOHN PRIBUS","BAYARDO CHAMORRO",6505880447,"PRIBUSS ENGINEERING INC",523,MAYFAIR,AV,"SOUTH SAN FRANCISCO",CA,94080-0000,,,"4/F- FIRE SPRINKLER T.I.  RELOCATE 24 HEADS  ADD 16 HEADS  TOTAL 40 HEADS. T.I. PA#201702280234.",
#201703282543,8,2017/03/28,2017/03/28,ISSUED,9,2017/09/28,16467,16467,OFFICE,0,OFFICE,0,2,,5,5,0,,3,258,33,500,,PINE,ST,,,"JOHN PRIBUS","BAYARDO CHAMORRO",6505880447,"PRIBUSS ENGINEERING INC",523,MAYFAIR,AV,"SOUTH SAN FRANCISCO",CA,94080-0000,,,"5/F- FIRE SPRINKLER T.I.  RELOCATE 20 HEADS  ADD 12 HEADS  TOTAL 32 HEADS. T.I. PA#201702149358.",
#201703282545,8,2017/03/28,2017/03/28,ISSUED,9,2017/09/28,16500,16500,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,1,,0,2440,26,2822,,VICENTE,ST,,,"MANUEL DELA CRUZ",CABRERA,6507879371,"M D C CONSTRUCTION",920,"SAINT FRANCIS",BL,"DALY CITY",CA,94015-0000,,,"Exterior dry rot in front of the house stucco repair. Interior  dry wall repair.  Replace any framing as necessary in-kind.",
#201703282546,8,2017/03/28,2017/03/28,ISSUED,9,2017/09/28,15400,15400,"FOOD/BEVERAGE HNDLNG",0,"FOOD/BEVERAGE HNDLNG",0,0,,1,1,1,,0,3617,4,1026,,VALENCIA,ST,,,KAREN,FUNG,4158228860,"G R C ROOFING INC.",1390,WALLACE,AV,"SAN FRANCISCO",CA,94124-0000,,,REROOFING,
#201703282547,8,2017/03/28,2017/03/28,ISSUED,9,2017/09/28,12800,12800,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,1,,0,3065,9,518,,MANGELS,AV,,,CATHINA,LEE,4153335373,"TOM LEE ROOFING INC",243,ONONDAGA,AV,"SAN FRANCISCO",CA,94112-0000,,,RE-ROOFING,
#201703282548,8,2017/03/28,2017/03/28,ISSUED,9,2017/09/28,11000,11000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,1,,0,2142,6,2051,,22ND,AV,,,CATHINA,LEE,4153335373,"TOM LEE ROOFING INC",243,ONONDAGA,AV,"SAN FRANCISCO",CA,94112-0000,,,RE-ROOFING,
#201703282549,8,2017/03/28,2017/03/28,ISSUED,9,2017/09/28,15000,15000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,1,,0,2823,22,63,,KNOLLVIEW,WY,,,CATHINA,LEE,4153335373,"TOM LEE ROOFING INC",243,ONONDAGA,AV,"SAN FRANCISCO",CA,94112-0000,,,RE-ROOFING,
#201703282550,8,2017/03/28,2017/03/28,ISSUED,9,2017/09/28,13000,13000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,1,,0,5955,002A,120,,MADRID,ST,,,CATHINA,LEE,4153335373,"TOM LEE ROOFING INC",243,ONONDAGA,AV,"SAN FRANCISCO",CA,94112-0000,,,RE-ROOFING,
#201703282551,8,2017/03/28,2017/03/28,ISSUED,9,2017/09/28,6000,6000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,1,,0,6561,15,4350,,"CESAR CHAVEZ",ST,,,CATHINA,LEE,4153335373,"TOM LEE ROOFING INC",243,ONONDAGA,AV,"SAN FRANCISCO",CA,94112-0000,,,RE-ROOFING,
#201703282552,8,2017/03/28,2017/03/28,ISSUED,9,2017/09/28,19800,19800,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,2,,0,6018,19,443,,BRAZIL,AV,,,CATHINA,LEE,4153335373,"TOM LEE ROOFING INC",243,ONONDAGA,AV,"SAN FRANCISCO",CA,94112-0000,,,RE-ROOFING,
#201703282553,8,2017/03/28,2017/03/28,ISSUED,9,2017/09/28,10000,19082,APARTMENTS,100,APARTMENTS,100,2,,12,12,1,,76,667,16,1545,,PINE,ST,,,CLIFFORD,KANE,6508719518,"GARNETT SIGNS LLC",441,VICTORY,ST,"SOUTH SAN FRANCISCO",CA,94080-0000,,,"EVACUATION MAPS ON B2-ROOF(FLOOR 13)",
#201703282555,8,2017/03/28,2017/03/28,ISSUED,9,2017/07/28,1,1,CHURCH,,CHURCH,,2,,3,3,2,,2,3609,83,3541,,20TH,ST,,,MICHAEL,WILLIAMS,4152824288,"SAN FRANCISCO FIRE PROTECTION",1355,FAIRFAX,AV,"SAN FRANCISCO",CA,94124-0000,,,"AS-BUILTS FOR PA#201610130181: REVISED NOTIFICATION CKTS RUN TO REFLECT THE JOB SITE. RELOCATE 2 MONITOR MODULES TO NEW LOCATION.",
#201703282556,8,2017/03/28,2017/03/28,ISSUED,9,2017/09/28,8000,8000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,1,,0,2063,36,1846,,27TH,AV,,,AGUSTIN,BANDA,4157318181,"NATION'S ROOFING CO.",1160,"A QUESADA",AV,"SAN FRANCISCO",CA,94124-0000,,,re-roofing,
#201703282557,8,2017/03/28,2017/03/28,ISSUED,9,2017/09/28,14880,14880,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,1,,0,1927A,001F,1633,,16TH,AV,,,"RICHARD & ANNA",CHOY,4153337663,"SURE ROOFING SYSTEMS/R.O.CHOY",118,SAGAMORE,ST,"SAN FRANCISCO",CA,94112,,,REROOFING,
#201703282558,8,2017/03/28,2017/03/28,ISSUED,9,2017/07/28,3000,3000,APARTMENTS,14,APARTMENTS,14,2,,4,4,4,,2,222,23,1146,,TAYLOR,ST,0,,MICHAEL,WILLIAMS,4152824288,"SAN FRANCISCO FIRE PROTECTION",1355,FAIRFAX,AV,"SAN FRANCISCO",CA,94124-0000,,,"LIKE/LIKE VOLUNTARY FIRE SYSTEM REPLACEMENT W/(N) CONTROL PANEL S/D  P/S AT THE SAME LOCATIONS. INSTALL MONITOR MOD TO TIE-IN (E) WATERFLOW TO (N) PANEL. CONNECT (E) 2 BELLS TO (N) PANEL. TO COMPLY W/SFFC SEC 1103.7.6.1.",
#201703282559,8,2017/03/28,2017/03/28,ISSUED,9,2018/03/28,28500,28500,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,0,,2,2,1,,0,1418,58,228,,16TH,AV,0,,CATHINA,LEE,4153335373,"TOM LEE ROOFING INC",243,ONONDAGA,AV,"SAN FRANCISCO",CA,94112-0000,,,RE-ROOFING,
#201703282560,8,2017/03/28,2017/03/28,ISSUED,9,2017/09/28,8500,8500,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,0,,3,2,3,,0,1378,008A,167,,18TH,AV,,,CATHINA,LEE,4153335373,"TOM LEE ROOFING INC",243,ONONDAGA,AV,"SAN FRANCISCO",CA,94112-0000,,,RE-ROOFING,
#201703282562,8,2017/03/28,2017/03/28,ISSUED,9,2017/07/28,2500,2500,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,1,,0,6153,002B,824,,GOETTINGEN,ST,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"repair walls  only patch holes  for living room and dining romms walls.  (ONLY PATCH HOLE)",
#201703282563,8,2017/03/28,2017/03/28,ISSUED,9,2018/03/28,57000,57000,OFFICE,,OFFICE,,2,,3,3,3,,4,3548,31,1885,,MISSION,ST,,,MICHAEL,WILLIAMS,4152824288,"SAN FRANCISCO FIRE PROTECTION",1355,FAIRFAX,AV,"SAN FRANCISCO",CA,94124-0000,,,"INSTALLATION OF (N) F/A SYSTEM INCVLUDING (N) FIRE CONTROL PANEL  POWER SUPPLY  S/D THRU-OUT & PULL STATION AT EVERY EXIT IN NON-SPRINKLED BLDG  NOTIFICATION APPLIANCES THRU-OUT ALL FLOORS. RELAY MODS FOR ELEVATOR RECALL. REF PA#201510220503.",
#201703282564,8,2017/03/28,2017/03/28,ISSUED,9,2017/07/28,1000,1,OFFICE,,OFFICE,,2,,3,3,3,,2,135,7,1000,,SANSOME,ST,,,MIKE,HERBERT,5108828003,"BATTALION ONE FIRE PROTECTION",5835,DOYLE,ST,EMERYVILLE,CA,94608-0000,,,"AS-BUILTS FOR PA#201701137130: CHANGED 7 WALL MOUNT HORN/STROBES & 3 WALL MOUNT STROBES TO CELING MOUNT. ADD & INTALL 1 MONITOR MOD FOR FIRE SMOKE DAMPER & TIE-IN TO (E) PANEL.",
#201703282566,8,2017/03/28,2017/03/28,ISSUED,9,2018/03/28,27000,27000,APARTMENTS,4,APARTMENTS,4,0,,3,3,2,,0,481,11,1522,,CHESTNUT,ST,0,,CATHINA,LEE,4153335373,"TOM LEE ROOFING INC",243,ONONDAGA,AV,"SAN FRANCISCO",CA,94112-0000,,,RE-ROOFING,
#201703282567,8,2017/03/28,2017/03/28,ISSUED,9,2018/03/28,76900,76900,APARTMENTS,18,APARTMENTS,18,0,,4,4,3,,0,0436F,1,1701,,"NORTH POINT",ST,,,CATHINA,LEE,4153335373,"TOM LEE ROOFING INC",243,ONONDAGA,AV,"SAN FRANCISCO",CA,94112-0000,,,RE-ROOFING,
#201703282568,8,2017/03/28,2017/03/28,ISSUED,9,2018/03/28,49000,49000,APARTMENTS,12,APARTMENTS,12,0,,3,3,3,,0,0436E,26,1695,,BEACH,ST,,,CATHINA,LEE,4153335373,"TOM LEE ROOFING INC",243,ONONDAGA,AV,"SAN FRANCISCO",CA,94112-0000,,,RE-ROOFING,
#201703282569,8,2017/03/28,2017/03/28,ISSUED,9,2017/07/28,300,700,"VACANT LOT",,APARTMENTS,28,2,,,5,2,,1,3518,20,241,,10TH,ST,,,"SEAN SULLIVAN",,4152061578,"JS SULLIVAN CONSTRUCTION INC",2044,"FILLMORE ST.  3RD FLOOR",,"SAN FRANCISCO",CA,94115-0000,,,"REVISION TO APP#201506159021 TO INSTALL FIRE RATED ACCESS PANEL DOOR AT ELEVATOR SHAFT FOR SMOKE DETECTOR.",
#201703282570,8,2017/03/28,2017/03/28,ISSUED,9,2017/07/28,2000,2700,APARTMENTS,3,APARTMENTS,3,0,,3,3,2,,0,4212,2,1212,,UTAH,ST,,,JAVIER,MARISCAL,4158302838,"B POWER CONSTRUCTION CORP",301,GIRARD,ST,"SAN FRANCISCO",CA,94134-0000,,,"REPAIR SIDING AT REAR SIDING AT FRONT BLDG.  NOT VISIBLE FROM STREET FRONTAGE.",
