"APPLICATION #",FORM_NUMBER,FILE_DATE,STATUS_DATE,STATUS,STATUS_CODE,EXPIRATION_DATE,"ESTIMATED COST","REVISED COST","EXISTING USE","EXISTING UNITS","PROPOSED USE","PROPOSED UNITS",PLANSETS,15_DAY_HOLD?,"EXISTING STORIES","PROPOSED STORIES","ASSESSOR STORIES","VOLUNTARY SOFT-STORY RETROFIT","NO OF PAGES",BLOCK,LOT,STREET_NUMBER,STREET_NUMBER_SFX,AVS_STREET_NAME,AVS_STREET_SFX,UNIT,UNIT_SFX,FIRST_NAME,LAST_NAME,CONTRACTORPHONE,COMPANY_NAME,STREET_NUMBER,STREET,STREET_SUFFIX,CITY,STATE,ZIP_CODE,CONTACT_NAME,CONTACT_PHONE,DESCRIPTION,
#201603212654,8,2016/03/21,2016/03/24,ISSUED,9,2016/09/24,15000,15000,APARTMENTS,4,APARTMENTS,4,0,,3,3,2,,0,2752,31,4229,,20TH,ST,0,,OWNER,,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"Replace 7 windows on front facade. Same openings. Same window style. New windows will be marvin-clad ultimate wood-sash double-hung windows.",
#201603212655,8,2016/03/21,2016/03/21,ISSUED,9,2016/09/21,9500,9500,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,2,,0,6916,8,446,,URBANO,DR,,,"YONG CHAN",CHON,4154072242,"YONG CHAN CHON (DBA ACE ROOFING CO.)",2205,JENNINGS,ST,"SAN FRANCISCO",CA,94124-0000,,,REROOFING,
#201603212656,8,2016/03/21,2016/03/21,ISSUED,9,2016/07/21,4870,4870,APARTMENTS,3,APARTMENTS,3,0,,2,2,2,,0,6632,23,274,,DAY,ST,,,"ALAN MARK WALDMAN",,4159741853,"PACIFIC ENGINEERING & CONSTRUCTION INC.",35,STILLMAN,ST,"SAN FRANCISCO",CA,94107-0000,,,"DRYROT REPAIRS  TERMITE DAMAGE REPAIRS AND COMPLY WITH NOV 201550121",
#201603212656,8,2016/03/21,2016/03/21,ISSUED,9,2016/07/21,4870,4870,APARTMENTS,3,APARTMENTS,3,0,,2,2,2,,0,6632,23,276,,DAY,ST,,,"ALAN MARK WALDMAN",,4159741853,"PACIFIC ENGINEERING & CONSTRUCTION INC.",35,STILLMAN,ST,"SAN FRANCISCO",CA,94107-0000,,,"DRYROT REPAIRS  TERMITE DAMAGE REPAIRS AND COMPLY WITH NOV 201550121",
#201603212661,8,2016/03/21,2016/03/22,ISSUED,9,2016/07/22,3000,10000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,3,3,2,,0,1201,21,1382,,HAYES,ST,,,,,,,,,,,,,,,"kitchen remodel - moving some cabinets  removal of 12"" suspended soffit (dropped ceiling). removal of kitchen island cabinets  no plumbing or electrical.  reflashing of existing windows - painting  patch up the floor.",
#201603222663,8,2016/03/22,2016/03/22,ISSUED,9,2016/07/22,400,400,APARTMENTS,9,APARTMENTS,9,2,,3,3,3,,2,541,3,2901,,BUCHANAN,ST,0,,"DEAN M.",MORRIS,4158831383,"13-D FIRE SYSTEMS",46,DIGITAL,DR,NOVATO,CA,94949,,,"AS BUILTS FOR REF PA 2015 1116 2629: ADD SPRINKLERS  RELOCATE PIPING",
#201603222665,8,2016/03/22,2016/03/22,ISSUED,9,2016/09/22,10000,10000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,1,,0,6062,22,765,,CAMBRIDGE,ST,,,"JOSE M.",NAVARRETE,4155866748,"LEO'S ROOFING CO.",2679,HENRY,AV,PINOLE,CA,94564-0000,,,RE-ROOFING,
#201603222668,8,2016/03/22,2016/03/22,ISSUED,9,2016/07/22,767,767,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,1,,0,7104,43,129,,LOBOS,ST,,,ART,POTTS,9254497080,"ART POTTS DBA A & J DOORS",5039,PRESTON,AV,LIVERMORE,CA,94551-0000,,,"inkind replacement of wood sectional garage door.",
#201603222669,8,2016/03/22,2016/03/22,ISSUED,9,2016/09/22,8560,8560,APARTMENTS,4,APARTMENTS,4,0,,2,2,2,,0,4153,22,1071,,HAMPSHIRE,ST,0,,GARY,LOVETT,5105323862,"LOVETT & LOVETT ROOFING CO INC",2525,"P O BOX 3203",,DANVILLE,CA,94526-0000,,,REROOFING.,
#201603222670,8,2016/03/22,2016/03/22,ISSUED,9,2016/09/22,10000,10000,"PHONE XCHNGE/EQUIP",0,"PHONE XCHNGE/EQUIP",0,2,,1,1,1,,5,7044A,001A,5440,,MISSION,ST,,,PAUL,ZWIERSKI,6198690086,"PEZ ELECTRIC",438,"CARNATION AVE",,"IMPERIAL BEACH",CA,91932-0000,,,"Upgrade Rectifier systems and add storage batteries. N/A FOR MAHER.",
#201603222672,8,2016/03/22,2016/03/22,ISSUED,9,2016/07/22,1,1,OFFICE,0,OFFICE,0,2,,12,12,12,,8,260,10,300,,MONTGOMERY,ST,,,THOMAS,MCCLURE,4158645656,"MCCLURE ELECTRIC INC",45," RAUSCH",ST,"SAN FRANCISCO",CA,94103,,,"TITLE 24 DRAWING SUBMITTAL. REF 201512044189",
#201603222674,8,2016/03/22,2016/03/22,ISSUED,9,2016/09/22,11880,11880,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,2,,0,3616,56,3229,,21ST,ST,,,"SEUNG S. SHIN","MYUNG J LEE",4159314480,"S'TOP HOME SERVICE ROOFING",1,HALLIDIE,PZ,"SAN FRANCISCO",CA,94102-0000,,,REROOFING,
#201603222675,8,2016/03/22,2016/03/22,ISSUED,9,2016/07/22,3500,3500,"FOOD/BEVERAGE HNDLNG",47,"FOOD/BEVERAGE HNDLNG",47,2,,8,8,8,,4,855,55,8,,OCTAVIA,ST,201,,"MARIO SERRANO","ENRIQUE RAMIREZ",9252730100,"SIMPLEX GRINNELL LP",6952,PRESTON,AV,LIVERMORE,CA,94551-0000,,,"FIRE ALARM T.I.  1 NEW STROBE & 1 NEW HORN/STROBE.",
#201603222676,8,2016/03/22,2016/03/22,ISSUED,9,2016/09/22,11600,11600,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,0,,4,4,2,,0,2745,43,433,,BURNETT,AV,,,"SEUNG S. SHIN","MYUNG J LEE",4159314480,"S'TOP HOME SERVICE ROOFING",1,HALLIDIE,PZ,"SAN FRANCISCO",CA,94102-0000,,,REROOFING,
#201603222677,8,2016/03/22,2016/03/24,ISSUED,9,2016/07/24,2000,2000,APARTMENTS,31,APARTMENTS,31,2,,3,3,3,,3,144,11,438,,BROADWAY,*,,,OWNER,,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"TO COMPLY WITH NOV 201551761 DATED 6/8/2015: INSTALL GRAB BARS PER CITY ORDINANCE IN COMMON AREA WATER CLOSTES & BATHING AREA ",
#201603222678,8,2016/03/22,2016/03/28,ISSUED,9,2018/09/28,1800000,1800000,OFFICE,239,CLINICS-MEDIC/DENTAL,239,2,,21,21,0,,51,690,17,1,,"DANIEL BURNHAM",CT,1,,"JEFFREY JON",NIELSEN,6502271957,"B N B T BUILDERS INC DBA BNBUILDERS",201,"REDWOOD SHORES PARKWAY",,"REDWOOD CITY",CA,94065-0000,,,"INTERIOR TENANT IMPROVEMENT 5730 SF AND VOLUNTARY ADA UPGRADES",
#201603222679,8,2016/03/22,2016/03/23,ISSUED,9,2017/03/23,90000,90000,APARTMENTS,4,APARTMENTS,4,2,,4,4,1,,16,975,27,3042,,JACKSON,ST,4,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"REMOVE A PORTION OF (E) SLOPED ROOF  PROVIDE A NEW DECK WHERE ROOM WAS REMOVED ON LEVEL 4. PROVIDE A NEW DOOR TO ACCESS DECK  PROVIDE ARCHITECTURAL FEATURE WALL AS SHOWN.",
#201603222680,8,2016/03/22,2016/03/22,ISSUED,9,2016/09/22,9000,9000,APARTMENTS,109,APARTMENTS,109,2,,10,10,0,,46,2842,8,255,,WOODSIDE,AV,,,CLIFFORD,KANE,6508719518,"GARNETT SIGNS LLC",441,VICTORY,ST,"SOUTH SAN FRANCISCO",CA,94080-0000,,,"TO COMPLY WITH NOV 201604671: INSTALL 30 EVAC SIGNS",
#201603222681,8,2016/03/22,2016/03/24,ISSUED,9,2017/03/24,100000,100000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,Y,2,2,1,,5,1689,7,827,,46TH,AV,,,"WING FAI",CHAN,9254874797,"WING CONSTRUCTION CO.",149,VICTORY,CR,"SAN RAMON",CA,94582-0000,,,"CONSTRUCTION REAR DECK W/STAIRS AT REAR OF EXISTING BLDG PER PLAN. TO ADD TWO BEDROOMS  ONE FAMILY ROOM  TWO FULL BATHROOMS & LAUNDRY ON EXISTING GROUND FLOOR PER PLAN. TO ADD FULL BATHROOM & REMODEL EXIST KITCHEN & BATHROOM ON 2ND FLOOR PER PLAN.",
#201603222683,8,2016/03/22,2016/03/22,ISSUED,9,2017/03/22,40000,40000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,2,,3,3,1,,4,2620,123,270,,STATES,ST,0,,DAVE,TRICAMO,4158228333,"SATURN CONSTRUCTION CO",1555,YOSEMITE,ST,"SAN FRANCISCO",CA,94124-0000,,,"KITCHEN REMODEL. UPDATE ELECTRICAL SWITCHES & LIGHTING. REMOVE (E) GAS FIREPLACE.",
#201603222684,8,2016/03/22,2016/03/22,ISSUED,9,2016/09/22,9900,9900,"RETAIL SALES",0,"RETAIL SALES",0,0,,1,1,1,,0,6915,29,1929,,OCEAN,AV,,,"WON JOE",KIM,4155867700,"ABC ROOFING INC",1610,ARMSTRONG,AV,"SAN FRANCISCO",CA,94124-0000,,,REROOFING,
#201603222685,8,2016/03/22,2016/03/30,ISSUED,9,2017/03/30,135000,150000,APARTMENTS,3,APARTMENTS,3,2,,3,3,3,,12,839,76,369,,OAK,ST,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"REMODEL INTERIOR ADDING AN ADDITIONAL FULL MASTER BATHROOM  (N) LIGHTING AND ELECTRICAL AND (N) HEATING. NEW INSULATION IN EXTERIOR WALLS  REPLACE IN KIND WOOD WINDOWS. KITCHEN REMODEL.",
#201603222687,8,2016/03/22,2016/03/22,ISSUED,9,2016/07/22,1,1,"RETAIL SALES",4,"RETAIL SALES",4,0,,2,2,2,,0,3597,44,701,,GUERRERO,ST,,,,,,,,,,,,,,,"RENEWAL OF BUILDING PERMIT #2009-0730-3769. FOR FINAL INSPECTION ONLY. ""NO SIGNS""",
#201603222689,8,2016/03/22,2016/03/22,ISSUED,9,2017/03/22,75000,75000,APARTMENTS,12,APARTMENTS,12,0,,4,4,0,,0,976,52,2919,,PACIFIC,AV,6,,NORMAN,CHARLES,4154566045,"NORMAN CHARLES CONST",714,"-C   STREET  SUITE 1A",,"SAN RAFAEL",CA,94901-0000,,,"#6 - REMODEL 2 BATHROOMS  1 KITCHEN  NEW FIXTURES  FINISHES  APPLIANCES  LIGHT PLAN THROUGHOUT.",
#201603222691,8,2016/03/22,2016/03/22,ISSUED,9,2016/07/22,1,1,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,0,,2,2,2,,0,1205,3,451,,BRODERICK,ST,,,"LUIS ADALBERTO",CARDOZA,4155748900,"HANDY CONSTRUCTION TEAM INC",,"P.O. BOX 812",,SSF,CA,94083-0000,,,"TO OBTAIN FINAL INSPECTION FOR WORK APPROVED UNDER PA# 200510316988  200705171541 & 200812309345.  ALL WORK IS COMPLETE.",
#201603222691,8,2016/03/22,2016/03/22,ISSUED,9,2016/07/22,1,1,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,0,,2,2,2,,0,1205,3,453,,BRODERICK,ST,,,"LUIS ADALBERTO",CARDOZA,4155748900,"HANDY CONSTRUCTION TEAM INC",,"P.O. BOX 812",,SSF,CA,94083-0000,,,"TO OBTAIN FINAL INSPECTION FOR WORK APPROVED UNDER PA# 200510316988  200705171541 & 200812309345.  ALL WORK IS COMPLETE.",
#201603222693,8,2016/03/22,2016/03/22,ISSUED,9,2016/07/22,1,1,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,0,,2,2,2,,0,1205,3,451,,BRODERICK,ST,,,"LUIS ADALBERTO",CARDOZA,4155748900,"HANDY CONSTRUCTION TEAM INC",,"P.O. BOX 812",,SSF,CA,94083-0000,,,"TO OBTAIN FINAL INSPECTION FOR WORK APPROVED UNDER PA# 201108162585  200703226997  200707176934.  ALL WORK IS COMPLETE.",
#201603222693,8,2016/03/22,2016/03/22,ISSUED,9,2016/07/22,1,1,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,0,,2,2,2,,0,1205,3,453,,BRODERICK,ST,,,"LUIS ADALBERTO",CARDOZA,4155748900,"HANDY CONSTRUCTION TEAM INC",,"P.O. BOX 812",,SSF,CA,94083-0000,,,"TO OBTAIN FINAL INSPECTION FOR WORK APPROVED UNDER PA# 201108162585  200703226997  200707176934.  ALL WORK IS COMPLETE.",
#201603222694,8,2016/03/22,2016/03/22,ISSUED,9,2016/09/22,20000,20000,APARTMENTS,17,APARTMENTS,17,0,,8,8,1,,0,0094C,6,2164,,HYDE,ST,306,,"LESLIE JOSEPH",WIGGINS,5107699911,"LES WIGGINS COMPANY",2233,"OTIS DR #H",,ALAMEDA,CA,94501-0000,,,"BATHROOM REMODEL",
#201603222697,8,2016/03/22,2016/03/22,ISSUED,9,2016/07/22,3000,3000,"FOOD/BEVERAGE HNDLNG",0,"FOOD/BEVERAGE HNDLNG",0,2,,4,4,,,1,3723,1,781,,MISSION,ST,,,BRENT,PATTERSON,8005435556,"AAA RESTAURANT FIRE CONTROL/DBA AAA FIRE",,"P O BOX 3626",,HAYWARD,CA,94540-0000,,,"INSTALL 1 ANSUL 3 GAL FIRE SYSTEM @ GROUND FLOOR",
#201603222698,8,2016/03/22,2016/03/22,ISSUED,9,2016/07/22,1,1,APARTMENTS,4,APARTMENTS,4,0,,5,5,2,,0,1423,46,4827,,CALIFORNIA,ST,0,,DANIEL,HUANG,4152794361,"DANIEL YUE YAN HUANG",147,TRUMBULL,ST,"SAN FRANCISCO",CA,94112-0000,,,"REVISION TO PA#2016-0315-2043 TO CHANGE ADDRESS FROM 4821 TO 4827 CALIFORNIA STREET.",
#201603222700,8,2016/03/22,2016/03/22,ISSUED,9,2016/07/22,2000,4000,OFFICE,,OFFICE,,2,,3,3,3,,10,300,231,999,,SUTTER,ST,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"REMOVE WALLS - ADD WALLS  PARTITION ONLY. PROVIDE GRAB BARS @ (E) TOILET. TO COMPLY WITH COMPLAINT NO. 201603791 DATED 3/7/2016",
#201603222701,8,2016/03/22,2016/03/22,ISSUED,9,2016/07/22,1,1,APARTMENTS,4,APARTMENTS,4,0,,2,2,2,,0,858,6,228,,WALLER,ST,,,,,,,,,,,,,,,"TO OBTAIN FINAL INSPECTION FOR WORK APPROVED UNDER PA#200912022449. ALL WORK IS COMPLETE.",
#201603222702,8,2016/03/22,2016/03/22,ISSUED,9,2016/07/22,1,1,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,3,3,3,,0,993,1,3701,,WASHINGTON,ST,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"TO OBTAIN FINAL INSPECTION FOR WORK APPROVED  UNDER PA # 201109164785. ALL WORK IS COMPLETE.",
#201603222706,8,2016/03/22,2016/03/22,ISSUED,9,2016/07/22,1200,1200,"FOOD/BEVERAGE HNDLNG",182,"FOOD/BEVERAGE HNDLNG",182,2,,9,9,1,,1,3733,172,230,,04TH,ST,,,"BILL (YU-WEI)",MAO,6507730108,"PENINSULA FIRE PROTECTION INC",1437,PARKWOOD,DR,"SAN MATEO",CA,94403-0000,,,"INSTALL (3) DRY PENDANT HEADS IN NEW COOLERS  T.I. 201503120650.",
#201603222707,8,2016/03/22,2016/03/22,ISSUED,9,2016/09/22,25000,25000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,,2,2,2,,1,2883,8,290,,DORANTES,AV,,,TOM,HARGENS,6508761801,"HARGENS INC.",205,UTAH,WY,"SOUTH SAN FRANCISCO",CA,94080-0000,,,"REPAIR TO BOTTOM PORTION OF GYP BOARD & MUD SILL DUE TO WATER DAMAGE. REMODEL BATHROOM",
#201603222712,8,2016/03/22,2016/03/22,ISSUED,9,2016/07/22,3000,3000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,0,,2,2,,,0,3618,73,829,,DOLORES,ST,,,"BRENDAN M.",MCGRATH,4155778422,"MODERN ART CONSTRUCTION",153,LIBERTY,ST,"SAN FRANCISCO",CA,94110-0000,,,"REV TO PA#REMODEL (E) BATHROOM IN-KIND. INSTALL NEW SINK AND NEW ELECTRICVAL & FANS. REV TO PA#201503191263.",
#201603222713,8,2016/03/22,2016/03/22,ISSUED,9,2016/07/22,4400,5000,OFFICE,0,OFFICE,0,2,,6,6,6,,6,8721,10,500,,"TERRY A. FRANCOIS",BL,,,CHRISTINA,SHACKLEY,4154679393,"PACIFIC AUXILIARY  FIRE ALARM",95,BOUTWELL,ST,"SAN FRANCISCO",CA,94124,,,"FIRE ALARM FIELD REVISIONS TO APPROVED APP#201511132520 ADDING 1 DUCT DETECTOR WITH RELAY   2 MONITORING MODULES  1 RELAY AND 2 SMOKE DETECTORS WERE ADDED DUE TO MECHANICAL AND FIELD REVISIONS TO ORIGINAL SCOPE OF WORK. N/A FOR MAHER",
#201603222714,8,2016/03/22,2016/03/22,ISSUED,9,2016/09/22,12000,12000,APARTMENTS,4,APARTMENTS,4,0,,4,4,,,0,1433,38,405,,ARGUELLO,BL,,,"SAM HONG","HSI SHINK",4158674989,"HONG SHINK CONSTRUCTION",1230,"VISTA GRANDE",,MILLBRAE,CA,94030-0000,,,"replace the east outside wall wood siding to fiber cement siding to match existing  in kind.",
#201603222716,8,2016/03/22,2016/03/22,ISSUED,9,2016/07/22,3000,4000,OFFICE,0,OFFICE,0,2,,6,6,6,,5,3750,73,600,,HARRISON,ST,,,CHRISTINA,SHACKLEY,4154679393,"PACIFIC AUXILIARY  FIRE ALARM",95,BOUTWELL,ST,"SAN FRANCISCO",CA,94124,,,"1ST FLOOR: FIRE ALARM ADDING 5 DUCT HORN/STROBES TO EXTG SYSTEM DUE TO T.I. REF APP#201601197341 N/A FOR MAHER",
#201603222719,8,2016/03/22,2016/03/22,ISSUED,9,2016/07/22,1,200,OFFICE,0,OFFICE,0,2,,11,11,9,,3,228,28,550,,MONTGOMERY,ST,,,SUSAN,POTTER,5105813473,"POTTER FIRE PROTECTION",22156,MEEKLAND,AV,HAYWARD,CA,94541,,,"AS BUILT PLAN PER INS. GENERAL JAMES  REF. PERMIT 201505267167; MAHER N/A",
#201603222720,4,2016/03/22,2016/03/29,ISSUED,9,2016/07/29,500,500,"RETAIL SALES",33,,,2,,26,,21,,3,208,28,655,,MONTGOMERY,ST,,,THOMAS,PFORSICH,7075261908,"TRUE NORTH SIGNS & GRAPHIC SERVICES",2277,CHANCERY,CT,"SANTA ROSA",CA,95403-0000,,,"INSTALL NON-ELECTRIC SINGLE FACED WALL SIGN",
#201603222721,8,2016/03/22,2016/03/22,ISSUED,9,2016/07/22,200,500,OFFICE,0,OFFICE,0,2,,11,11,9,,3,228,28,550,,MONTGOMERY,ST,,,SUSAN,POTTER,5105813473,"POTTER FIRE PROTECTION",22156,MEEKLAND,AV,HAYWARD,CA,94541,,,"AS BUILT PLAN PER INS. GENERAL JAMES  REF. PERMIT 201507171802; MAHER N/A",
#201603222723,8,2016/03/22,2016/03/23,ISSUED,9,2017/03/23,107000,107000,"RETAIL SALES",0,"RETAIL SALES",0,2,,2,2,2,,9,7295,21,3251,,20TH,AV,0,,"TRINITY BUILT",,5306771657,"TRINITY BUILT",3601,"BUENA VISTA",DR,"SHINGLE SPRINGS",CA,95682-0000,,,"NEW STORAGE ROOMS @ SPACE 166.  DEMO & ADD DEMISING WALLS @ SPACE 264 & 265.",
#201603222725,8,2016/03/22,2016/03/22,ISSUED,9,2016/09/22,9000,9000,OFFICE,0,OFFICE,0,2,,7,7,7,,2,3744,5,2,,HARRISON,ST,,,ROBERT,BUCKLEY,4152821625,"ANDERSON ROWE & BUCKLEY  INC.",2833,3RD,ST,"SAN FRANCISCO",CA,94107,,,"FIRE SPRINKLER T.I.  RELOCATE 15 HEADS  ADD 2 HEADS  PLUG 1 HEAD. T.I. PA#201512215663  N/A ORDINANCE #155-13",
#201603222726,8,2016/03/22,2016/03/22,ISSUED,9,2016/09/22,14000,14000,APARTMENTS,20,APARTMENTS,20,2,,4,4,0,,4,4228,59,1011,,23RD,ST,2,,TODD,BOWEN,4153282527,"ABSOLUTE CONSTRUCTION",905,PECAN,WY,PETALUMA,CA,94954-0000,,,"REMODEL DOWNSTAIRS 1/2 BATH TO ADD SHOWER. MAHER NA",
#201603222728,8,2016/03/22,2016/03/22,ISSUED,9,2016/09/22,13500,13500,OFFICE,0,OFFICE,0,2,,48,48,48,,2,263,11,101,,CALIFORNIA,ST,,,ROBERT,BUCKLEY,4152821625,"ANDERSON ROWE & BUCKLEY  INC.",2833,3RD,ST,"SAN FRANCISCO",CA,94107,,,"FIRE SPRINKLER T.I.  RELOCATE 25 HEADS  ADD 1 HEAD  PLUG 5 HEADS. T.I. PA#201602179789. N/A ORDINANCE #155-13.",
#201603222729,8,2016/03/22,2016/03/24,ISSUED,9,2018/03/24,750000,750000,OFFICE,0,OFFICE,0,2,,17,17,17,,15,262,21,201,,CALIFORNIA,ST,,,PETER,GOLDSMITH,4159782790,"GCI  INC",875,"BATTERY ST  1ST FLOOR",,"SAN FRANCISCO",CA,94111-0000,,,"16TH FLOOR  SCOPE OF THE PROJECT IS A PARTIAL RENOVATION OF THE EXISTING 16TH FLOOR. THE 16TH FLOOR IS A SINGLE TENANT FLOOR. THE SCOPE CONSISTS OF THE CONSTRUCTION OF NEW PARTITIONS AND MINOR ADJUSTMENT OF THE EXISTING  MECHANICAL  ELECTRICAL AND PLUMBING SYSTEMS. MEP & SPRINKLER UNDER SEPARATE",
#201603222730,8,2016/03/22,2016/03/22,ISSUED,9,2016/09/22,10000,10000,APARTMENTS,4,APARTMENTS,4,0,,2,2,2,,0,864,5,67,,PIERCE,ST,,,ANTONIO,DOMINGUEZ,4156573246,"DOMINGUEZ ROOFING",1150,KEY,AV,"SAN FRANCISCO",CA,94124-0000,,,"REROOFING: Remove existing asphalt shingles and install new asphalt shingles. no change to roof structure.",
#201603222734,8,2016/03/22,2016/03/22,ISSUED,9,2017/03/22,45000,45000,OFFICE,,OFFICE,,2,,5,5,5,,11,3727,103,1161,,MISSION,ST,,,"GENE  L.  FREDERICK",*,5104300399,"ELECTRICAL SERVICES CO",,"9835 KITTY LANE",,OAKLAND,CA,94603,,,"6TH FLR/PENTHOUSE: ELECTRICAL LIGHTING  TITLE 24 AND CONTROLLED OUTLETS.  REF APP 2015 1207 4277. MAHER NA",
#201603222736,8,2016/03/22,2016/03/22,ISSUED,9,2017/03/22,28525,28525,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,0,,2,2,0,,0,3605,95,3915,,20TH,ST,0,,BRENT,ANDERSON,8664204109,"JEMICO LLC DBA RENEWAL BY ANDERSON OF SF",30800,SANTANA,ST,HAYWARD,CA,94544-0000,,,"Replace 13 wood aluminum clad windows (like for like); (7) visible from the street  (6) not visible. Ufactor <.32. No size changes. ",
#201603222737,8,2016/03/22,2016/03/22,ISSUED,9,2018/03/22,340000,340000,OFFICE,0,OFFICE,0,2,,5,5,5,,15,3727,103,1161,,MISSION,ST,,,"GENE  L.  FREDERICK",*,5104300399,"ELECTRICAL SERVICES CO",,"9835 KITTY LANE",,OAKLAND,CA,94603,,,"4TH FLR: LECTRICAL LIGHTING  TITLE 24 AND CONTROLLED OUTLETS.  REF APP 2015 1006 8976. MAHER NA",
#201603222738,8,2016/03/22,2016/03/23,ISSUED,9,2018/03/23,524750,524750,OFFICE,,OFFICE,,2,,20,20,20,,34,241,27,600,,CALIFORNIA,ST,0,,KYLE,PEACOCK,9252834550,"PEACOCK CONSTRUCTION",200,"PINE ST 4TH FL",,"SAN FRANCISCO",CA,94104-0000,,,"3RD FLR: DEMO OF NON STRUCTURAL PARTITIONS  GLAZING  CEILING GRID  LIGHT FIXTURES  ELECTRICAL AND FINISHES.  BUILD BACK OF NON STRUCTURAL PARTITIONS  GLAZING  MILLWORK AND LIGHT FIXTURES.  FIRE/LIFE SAFETY UNDER SEP PERMIT.  MAHER NA",
#201603222741,8,2016/03/22,2016/03/22,ISSUED,9,2017/03/22,30000,30000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,1,,0,3977,18,450,,KANSAS,ST,,,OWNER,,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"PULLING CARPET & REFINISHING FLOORS & KITCHEN REMODEL - NEW CABINETS.",
#201603222742,8,2016/03/22,2016/03/22,ISSUED,9,2016/07/22,1300,1300,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,2,,0,5321,50,1727,V,OAKDALE,AV,,,MILES,LOCK,5106135608,"TATOM AND LOCK CONSTRUCTION",2921,61ST,AV,OAKLAND,CA,94605-0000,,,"INSTALLATION OF WOOD BURNING FIREPLACE (REF BPA#201603152099). SHALL COMPLY WITH SFBC3111.5 EITHER A PELLET FUELED #1385918 WOOD HEATER  CERTIFIED WOOD HEATER  OR A FIREPLACE CERTIFIED BY NORTHERN SONOMA AIR POLLUTION CONTROL DISTRICT.",
#201603222743,8,2016/03/22,2016/03/22,ISSUED,9,2016/09/22,10000,10000,APARTMENTS,6,APARTMENTS,6,0,,3,3,3,,0,1154,15,1034,,DIVISADERO,ST,,,"OCTAVIO  FLORES",AGUIRRE,4157943634,"T A A CONSTRUCTION INC.",972,VIENNA,ST,"SAN FRANCISCO",CA,94112-0000,,,"REAR STAIR REPAIR  LESS THAN 50%",
#201603222745,8,2016/03/22,2016/03/22,ISSUED,9,2017/03/22,29815,29815,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,1,,0,1792,13,1378,,38TH,AV,,,TOMER,ZITUN,4086135441,"SMART REMODELING AND DESIGN INC",1501,19TH,AV,"SAN FRANCISCO",CA,94122-0000,,,"REPLACE 5 WINDOWS  NON STREET FACING. REPLACE 5 PICTURE/FIX WINDOWS. REPLACING 2 DOORS; ALL NON-STREET FACING. ALL REPLACE SAME SIZE IN (E) LOCATIONS.",
#201603222750,8,2016/03/22,2016/03/22,ISSUED,9,2016/09/22,10000,10000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,0,,2,2,2,,0,1641,18,673,,03RD,AV,,,"LIANG HONG",GAO,4157472688,"L H GAO CONSTRUCTION INC.",1022,GRAND,AV,"SAN RAFAEL",CA,94901-0000,,,"replace ceiling sheetrocks at 1/F and replace 6 vinyl windows at back of house.   U facotr not >.32",
#201603222752,8,2016/03/22,2016/03/22,ISSUED,9,2016/07/22,1858,1858,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,1,,0,6338,013G,825,,ITALY,AV,,,MARISSA,CHAIDEZ,5107856340,"THD AT-HOME SERVICES INC/HOME DEPOT",2456,VERNA,CT,"SAN LEANDRO",CA,94577-0000,,,"REPLACE (1) VINYL. NON-VISIBLE. NO SIZE CHANGE.",
