"APPLICATION #",FORM_NUMBER,FILE_DATE,STATUS_DATE,STATUS,STATUS_CODE,EXPIRATION_DATE,"ESTIMATED COST","REVISED COST","EXISTING USE","EXISTING UNITS","PROPOSED USE","PROPOSED UNITS",PLANSETS,15_DAY_HOLD?,"EXISTING STORIES","PROPOSED STORIES","ASSESSOR STORIES","VOLUNTARY SOFT-STORY RETROFIT","NO OF PAGES",BLOCK,LOT,STREET_NUMBER,STREET_NUMBER_SFX,AVS_STREET_NAME,AVS_STREET_SFX,UNIT,UNIT_SFX,FIRST_NAME,LAST_NAME,CONTRACTORPHONE,COMPANY_NAME,STREET_NUMBER,STREET,STREET_SUFFIX,CITY,STATE,ZIP_CODE,CONTACT_NAME,CONTACT_PHONE,DESCRIPTION,
#201608185407,8,2016/08/18,2016/08/18,ISSUED,9,2016/12/18,4000,4000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,0,,3,3,1,,0,1668,45,837,,25TH,AV,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"Replace window in front of building on 3rd floor. wood  match existing style  12 panes per window door panel. No rough opening changes. U-factor for all windows replacement shall not exceed 0.32.",
#201608185408,8,2016/08/18,2016/08/18,ISSUED,9,2016/12/18,2500,2500,OFFICE,69,OFFICE,69,2,,7,7,1,,1,166,9,733,,FRONT,ST,0,,MIKE,HERBERT,5108828003,"BATTALION ONE FIRE PROTECTION",5835,DOYLE,ST,EMERYVILLE,CA,94608-0000,,,"RELOCATE PENDENT SPRINKLER HEADS IN (E) KITCHEN AREA. REMOVE ONE PENDENT HEAD AND REPLACE WITH 2 UPRIGHT HEADS TO MATCH (E) . REMOVE ONE PENDENT AND REPLACE WITH UPRIGHT ADD ONE HEAD IN CLOSET REF PA201607182563",
#201608185409,8,2016/08/18,2016/08/18,ISSUED,9,2017/02/18,15000,15000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,1,,0,7205,4,2955,,21ST,AV,,,OWNER,,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"REPLACEMENT OF KITCHEN CABINETS AND COUNTERS  NO CHANGE IN WALLS & OPENINGS.",
#201608185411,8,2016/08/18,2016/08/18,ISSUED,9,2016/12/18,1574,1574,APARTMENTS,14,APARTMENTS,14,0,,2,2,3,,0,3532,011A,1778,,MISSION,ST,,,MICHAEL,KING,5306625216,"COMM'L FACTORS INC. DBA NEWPANE.COM",340,"INDUSTRIAL WAY  STE T",,DIXON,CA,95620-0000,,,"UNIT #3 - REPLACE WOODEN BLOCK FRAME WINDOW IN BDROOM (MEETS EGRESS) & KITCHEN. BOTH ARE VINYL. WINDOWS ARE NOT ON STREET SIDE. N/A MAHER ORDINANCE",
#201608185413,8,2016/08/18,2016/08/26,ISSUED,9,2017/08/26,65000,65000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,2,,3,3,3,,4,3537,130,423,,DUBOCE,AV,0,,ROBERTO,"MENDOZA MORALES",9253057123,"SILVER ARROWS REMODEL & RESTORATION INC",1034,"2ND ST #D",,LAFAYETTE,CA,94549-0000,,,"REMODEL OF KITCHEN: INSTALL NEW CABINETS  TILE  CONTERTOPS  HARDWOOD FLOORS  PAINT ETC. REMODEL OF BATHROOM: INSTALL NEW CABINETS  RE ROUTE VENT DUCTS  TILE FLOORS AND WALL  AND WATERPROOF FLOOR SUBFLOOR ETC. INSTALL NEW OUTSIDE DOOR AND NEW WINDOW (not visible to the street)",
#201608185414,8,2016/08/18,2016/08/18,ISSUED,9,2017/08/18,30000,30000,APARTMENTS,5,APARTMENTS,5,2,,2,2,2,,3,4713,7,35,,LILLIAN,ST,0,,TOM,BARRETT,4086484500,"BAY AREA BUILDERS INC.",3360,"DE LA CRUZ BLVD",,"SANTA CLARA",CA,95054-0000,,,"INSTALL PLAYGROUND AT SHOREVIEW APARTMENTS",
#201608185415,8,2016/08/18,2016/08/18,ISSUED,9,2017/02/18,5132,5132,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,1,,0,5888,7,30,,STONEYBROOK,AV,,,BRENT,ANDERSON,8664204109,"JEMICO LLC DBA RENEWAL BY ANDERSON OF SF",30800,SANTANA,ST,HAYWARD,CA,94544-0000,,,"REPLACE (2) WOOD COMP.WINDOWS- NON VISIBLE (IN REAR) U FACT < .32 NO SIZE CHG",
#201608185416,8,2016/08/18,2016/08/18,ISSUED,9,2016/12/18,3433,3433,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,2,,0,3271,19,150,,WESTGATE,DR,,,BRENT,ANDERSON,8664204109,"JEMICO LLC DBA RENEWAL BY ANDERSON OF SF",30800,SANTANA,ST,HAYWARD,CA,94544-0000,,,"REPLACE (2) FIBREX WINDOWS-NON VISIBLE U FACT <.32  NO SIZE CHANGE",
#201608185417,8,2016/08/18,2016/08/24,ISSUED,9,2016/12/24,1,1,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,,3,3,1,,1,2644,14,112,,WOODLAND,AV,,,"MATTHEW B.",MASON,4156246340,"STOKELY MARCUS CONSTRUCTION INC",1014,"SHOTWELL STREET",,"SAN FRANCISCO",CA,94110-0000,,,"REVISION TO REF PA 201605258377 CAP PORTION OF (E) FOUNDATION AS INDICATED ON PLAN  INSTEAD REPLACING",
#201608185418,8,2016/08/18,2016/08/18,ISSUED,9,2016/12/18,1,1,SCHOOL,0,SCHOOL,0,2,,3,3,3,,1,6940,1,301,,"DE MONTFORT",AV,,,KENNETH,HUESBY,4084671000,"HILLHOUSE CONSTRUCTION COMPANY INC",140,"CHARCOTT AVENUE",,"SAN JOSE",CA,95131-0000,,,"REVISION TO APP#201510068907. REVISION TO NUMBER OF WALL ANCHORS ON TEMPORARY STAIR.",
#201608185422,8,2016/08/18,2016/08/25,ISSUED,9,2017/02/25,15000,15000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,,3,3,3,,4,3610,7,956,,"SOUTH VAN NESS",AV,,,DANIEL,GILLIES,4154097000,"DAN GILLIES CONSTRUCTION SERVICES INC",16,"ELM AVENUE",,KENTFIELD,CA,94904-0000,,,"TEMPORARY SHORING FOR EXCAVATION.",
#201608185423,8,2016/08/18,2016/08/30,ISSUED,9,2016/12/30,1,1,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,,1,2,1,,10,2029,17,1771,,20TH,AV,,,OWNER,,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"REVISIONS TO PERMIT 201511062007; CHANGE ROOF TYPE AND ADD FOOTINGS DUE TO UNFORESEEEN CONDITIONS.",
#201608185424,8,2016/08/18,2016/08/18,ISSUED,9,2017/08/18,27000,27000,APARTMENTS,39,APARTMENTS,39,0,,5,5,5,,0,693,13,970,,GEARY,ST,0,,DON,SANTOS,8666253732,"MAKE READY MAINTENANCE INC.",1548,"W. WINTON",AV,HAYWARD,CA,94560-0000,,,"UNIT #23: BATHROOM AND KITCHEN REMODEL. REPAIR LIGHTWELL WINDOW. NO CHANGE IN EXISTING PLAN CONFIGURATION. NO LOAD BEARING WALL REMOVAL.",
#201608185428,8,2016/08/18,2016/08/19,ISSUED,9,2017/02/19,24000,24000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,,3,3,3,,5,48,20,944,,CHESTNUT,ST,0,,PETER,HARRIS,4152552344,"PETER HARRIS CONSTRUCTION INC",4046,20TH,ST,"SAN FRANCISCO",CA,94114,,,"REVISION TO 201405297045; MODIFY (E)EAST GARAGE NORTHWEST CORNER TO INCLUDE BOX AT CEILING FOR (E)TREE ROOT BALL WELL AND DOOR TO NEIGHBORING PROPERTY.REPLACE (E)RETAINING WALL AT EAST PROP LINE FOR SAFETY & UPDATE LOC OF WEST RET.WALL & STAIR TO WEST GARAGE TO MAINTAIN GRADE.",
#201608185430,8,2016/08/18,2016/08/18,ISSUED,9,2017/02/18,16000,16000,APARTMENTS,329,APARTMENTS,329,0,,16,16,0,,0,8720,157,435,,"CHINA BASIN",ST,220,,MARK,SCOTT,9259440502,"MARK SCOTT CONSTRUCTION INC",2835,"CONTRA COSTA",BL,"PLEASANT HILL",CA,94523-0000,,,"#220.  WATER DAMGE REPAIR IN LIVING ROOM  ENTRY HALLWAY AND KITCHEN AREAS  NO STRUCTURAL WORK IN ALL THIS AREA.  FINISHES ONLY.",
#201608185431,8,2016/08/18,2016/08/18,ISSUED,9,2017/02/18,13000,13000,APARTMENTS,329,APARTMENTS,329,0,,16,16,0,,0,8720,155,435,,"CHINA BASIN",ST,218,,MARK,SCOTT,9259440502,"MARK SCOTT CONSTRUCTION INC",2835,"CONTRA COSTA",BL,"PLEASANT HILL",CA,94523-0000,,,"#218.  WATER DAMGE REPAIR IN LIVING ROOM  ENTRY HALLWAY AND KITCHEN AREAS  NO STRUCTURAL WORK IN ALL THIS AREA.  FINISHES ONLY.",
#201608185432,8,2016/08/18,2016/08/18,ISSUED,9,2017/02/18,17000,17000,APARTMENTS,329,APARTMENTS,329,0,,16,16,0,,0,8720,156,435,,"CHINA BASIN",ST,219,,MARK,SCOTT,9259440502,"MARK SCOTT CONSTRUCTION INC",2835,"CONTRA COSTA",BL,"PLEASANT HILL",CA,94523-0000,,,"#219.  WATER DAMGE REPAIR IN LIVING ROOM  ENTRY HALLWAY AND KITCHEN AREAS  NO STRUCTURAL WORK IN ALL THIS AREA.  FINISHES ONLY.",
#201608185433,8,2016/08/18,2016/08/18,ISSUED,9,2017/02/18,13000,13000,APARTMENTS,329,APARTMENTS,329,0,,16,16,0,,0,8720,158,435,,"CHINA BASIN",ST,221,,MARK,SCOTT,9259440502,"MARK SCOTT CONSTRUCTION INC",2835,"CONTRA COSTA",BL,"PLEASANT HILL",CA,94523-0000,,,"#221.  WATER DAMGE REPAIR IN LIVING ROOM  ENTRY HALLWAY AND KITCHEN AREAS  NO STRUCTURAL WORK IN ALL THIS AREA.  FINISHES ONLY.",
#201608185434,8,2016/08/18,2016/08/18,ISSUED,9,2017/02/18,15000,15000,APARTMENTS,329,APARTMENTS,329,0,,16,16,0,,0,8720,134,435,,"CHINA BASIN",ST,118,,MARK,SCOTT,9259440502,"MARK SCOTT CONSTRUCTION INC",2835,"CONTRA COSTA",BL,"PLEASANT HILL",CA,94523-0000,,,"#118.  WATER DAMGE REPAIR IN LIVING ROOM  ENTRY HALLWAY AND KITCHEN AREAS  NO STRUCTURAL WORK IN ALL THIS AREA.  FINISHES ONLY.",
#201608185435,8,2016/08/18,2016/08/19,ISSUED,9,2016/12/19,3500,5000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,,2,2,2,,10,1381,38,2025,,LAKE,ST,,,LAURA,SZAWARZENSKI,4154850645,"FLOYD CONSTRUCTION INC",714,C,ST,"SAN RAFAEL",CA,94901-0000,,,"REVISION TO REF PA 201606150048 NEW ELECT WORK @ BASEMENT & 1ST FL",
#201608185436,8,2016/08/18,2016/08/18,ISSUED,9,2017/02/18,18000,18000,APARTMENTS,4,APARTMENTS,4,0,,2,2,2,,0,1770,54,1322,,16TH,AV,,,STEVEN,MONGAN,4155644500,"FLYING COLORS",15,AMBER,DR,"SAN FRANCISCO",CA,94131-0000,,,"UNIT#4 REPLACE KITCHEN CABINETS & COUNTERTOPS. REPLACE 1 (ONE) WINDOW (NOT VISIBLE FROM THE STREET). NO CHANGES TO WALLS.",
#201608185437,8,2016/08/18,2016/08/18,ISSUED,9,2017/08/18,20000,26500,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,3,3,2,,0,1533,17,473,,11TH,AV,,,"YAO FENG",LIU,4159879555,"YAO STAR CONSTRUCTION",2223,"42ND AVENUE",,"SAN FRANCISCO",CA,94116-0000,,,"REMODEL KITCHEN 2/F  REPLACE (3) BEDROOM WALL/SHEETROCK  CHANGE (10) WINDOWS REAR BUILDING  REMODEL (1) FULL BATH 2/F  NEW DRYWALL TO BE 5/8"" TYPE ""X"" AT ALL AREAS WHERE REMOVED/REPLACED.",
#201608185440,8,2016/08/18,2016/08/18,ISSUED,9,2017/02/18,10000,14000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,1,,0,6446,16,1236,,ATHENS,ST,,,"YAO FENG",LIU,4159879555,"YAO STAR CONSTRUCTION",2223,"42ND AVENUE",,"SAN FRANCISCO",CA,94116-0000,,,"REMODEL (1) FULL BATHROOM 2/F  REPLACE (1) WINDOW REAR BUILDING",
#201608185442,8,2016/08/18,2016/08/18,ISSUED,9,2017/02/18,10000,10000,"RETAIL SALES",0,"RETAIL SALES",0,2,,1,1,1,,1,5921,20,1390,,SILVER,AV,,,JAMES,TILTON,9166307200,"TILTON PACIFIC CONST. INC",4150,CITRUS,AV,ROCKLIN,CA,95677-0000,,,"DEMO OF EXTG LIGHTS. 20 LF WALLS  1 SINK AND 1 ENTRY DOOR. T.I. REF APP#201510149677 NOT ISSUED YET.  DEMO ONLY",
#201608185443,8,2016/08/18,2016/08/22,ISSUED,9,2016/12/22,1,1,"VACANT LOT",,"VACANT LOT",,2,,,,7,,1,814,14,150,,"VAN NESS",AV,,,"CLARK CONSTRUCTION GROUP CA LP",,3012728100,"CLARK CONSTRUCTION GROUP CA LP",7500,"OLD GEORGETOWN",RD,BETHESDA,MD,20814-0000,,,"REVISION TO REF PA 201604185012 - SOIL MIX TOE OF SOLDIER BEAM CHANGE F'C TO 150PSI TO 2500PSI  MAHER NA",
#201608185444,8,2016/08/18,2016/08/18,ISSUED,9,2016/12/18,4500,4500,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,1,,0,5354,25,450,,THORNTON,AV,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"CHANGE KITCHEN FLOOR TILES  APPROX. 120 SQ. FT.  CHANGE (1) WINDOW AT REAR BUILDING",
#201608185447,8,2016/08/18,2016/08/18,ISSUED,9,2017/02/18,25000,25000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,2,,0,1063,40,132,,JORDAN,AV,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"EXISTING KITCHEN AND BATHROOM ALTERATIONS WITH NO CHANGES TO THE FLOOR PLAN.  NO WALLS TO BE ALTERED",
#201608185449,8,2016/08/18,2016/08/18,ISSUED,9,2016/12/18,500,500,APARTMENTS,10,APARTMENTS,10,0,,10,10,10,,0,0554C,201,1960,,VALLEJO,ST,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"Unit #1: in-kind replacement of two front wood windows with true-divided-lite - same style and operation as original",
#201608185450,8,2016/08/18,2016/08/31,ISSUED,9,2017/08/31,27000,100000,"FOOD/BEVERAGE HNDLNG",112,"FOOD/BEVERAGE HNDLNG",112,2,,9,9,9,,15,324,2,345,,TAYLOR,ST,,,,,,,,,,,,,,,"SCOPE OF WORK INCLUDES RESTAURANT REDESIGN WITH NEW BAR  LIGHTING  AND KITCHEN PREP AREA. EXTG KITCHEN EQUIPMENT TO REMAIN. NO CHANGE IN OCCUPANCY  MEP AND KITCHEN DESIGN TO BE UNDER SEPERATE PERMIT.",
#201608185452,8,2016/08/18,2016/08/18,ISSUED,9,2017/02/18,19400,19400,APARTMENTS,7,APARTMENTS,7,0,,3,3,1,,0,479,15,3044,,FRANKLIN,ST,101,,KAREN,FUNG,5104185537,"GATEWAY ROOFING AND WATER PROOOFING INC",191,VIENNA,ST,"SAN FRANCISCO",CA,94112-0000,,,"COMMON AREA- REROOFING",
#201608185452,8,2016/08/18,2016/08/18,ISSUED,9,2017/02/18,19400,19400,APARTMENTS,7,APARTMENTS,7,0,,3,3,1,,0,479,21,3044,,FRANKLIN,ST,302,,KAREN,FUNG,5104185537,"GATEWAY ROOFING AND WATER PROOOFING INC",191,VIENNA,ST,"SAN FRANCISCO",CA,94112-0000,,,"COMMON AREA- REROOFING",
#201608185453,8,2016/08/18,2016/08/18,ISSUED,9,2017/02/18,9460,9460,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,0,,2,2,0,,0,1680,39,871,,37TH,AV,0,,KAREN,FUNG,5104185537,"GATEWAY ROOFING AND WATER PROOOFING INC",191,VIENNA,ST,"SAN FRANCISCO",CA,94112-0000,,,REROOFING,
#201608185455,8,2016/08/18,2016/08/18,ISSUED,9,2017/08/18,37500,37500,APARTMENTS,4,APARTMENTS,4,0,,2,2,2,,0,1229,36,1754,,HAIGHT,ST,,,RODOLFO,CHAVARRIA,5105411381,"SUPERIOR ROOFING CO.",3116,HENDERSON,DR,RICHMOND,CA,94806-0000,,,REROOFING,
#201608185455,8,2016/08/18,2016/08/18,ISSUED,9,2017/08/18,37500,37500,APARTMENTS,4,APARTMENTS,4,0,,2,2,2,,0,1229,37,1766,,HAIGHT,ST,0,,RODOLFO,CHAVARRIA,5105411381,"SUPERIOR ROOFING CO.",3116,HENDERSON,DR,RICHMOND,CA,94806-0000,,,REROOFING,
#201608185457,8,2016/08/18,2016/08/18,ISSUED,9,2016/12/18,1600,1600,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,0,,2,2,0,,0,1112,37,32,,NIDO,AV,,,,,,,,,,,,,,,"RETILE MASTER BATHROOM  BUT SURROUND & FLOOR  NOT A COMPLETE BATHROOM REMODEL.",
#201608185458,8,2016/08/18,2016/08/25,ISSUED,9,2017/02/25,5000,8000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,3,3,0,,0,1860B,24,100,,LOMITA,AV,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"replace existing aluminum window with double pane aluminum window - replace siding (visible to the street) with smooth fiber cement.",
#201608195459,8,2016/08/19,2016/08/19,ISSUED,9,2017/02/19,10000,10000,OFFICE,,OFFICE,,2,,5,5,5,,5,3783,8,600,,TOWNSEND,ST,,,FABIAN,VALDIOSERA,4159081020,"SKYLINE CONSTRUCTION",731,"SANSOME ST. 4TH FLOOR",,"SAN FRANCISCO",CA,94111-0000,,,"4TH FLR: DEMO OF (E) OFFICE SPACE AB-017  MAHER NA",
#201608195460,8,2016/08/19,2016/08/26,ISSUED,9,2017/02/26,18860,18860,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,0,,2,2,2,,0,1221,38,1425,,OAK,ST,,,MICHAEL,SUK,4157517540,"GRAND ROOFING INC.",1325,CARROLL,AV,"SAN FRANCISCO",CA,94124-0000,,,REROOFING.,
#201608195461,8,2016/08/19,2016/08/19,ISSUED,9,2017/08/19,35000,35000,APARTMENTS,4,APARTMENTS,4,0,,2,2,0,,0,3648,54,1049,,DOLORES,ST,1,,"THOMAS CHRISTOPHER",TILTON,4154048715,"THOMAS CHRISTOPHER TILTON",2686,45TH,AV,"SAN FRANCISCO",CA,94116-0000,,,"REPAIR IN-KIND ENTRY WALKWAYS & COURTYARD: DEMO (E) FINISHED TERRAZO  REPAIR & WATER PROOFING  REPAIR ANY DAMANGED FLOOR FRAME AS NECCESSARY. REPAIR WATER PROOFING OF BASEMENT LIGHTWELL WINDOWS  INSTALL NEW FLOOR TILE & FINISHED SURFACES. PAINT REPAIRED AREAS  NOT VISIBLE FROM STREET.",
#201608195461,8,2016/08/19,2016/08/19,ISSUED,9,2017/08/19,35000,35000,APARTMENTS,4,APARTMENTS,4,0,,2,2,0,,0,3648,55,1049,,DOLORES,ST,2,,"THOMAS CHRISTOPHER",TILTON,4154048715,"THOMAS CHRISTOPHER TILTON",2686,45TH,AV,"SAN FRANCISCO",CA,94116-0000,,,"REPAIR IN-KIND ENTRY WALKWAYS & COURTYARD: DEMO (E) FINISHED TERRAZO  REPAIR & WATER PROOFING  REPAIR ANY DAMANGED FLOOR FRAME AS NECCESSARY. REPAIR WATER PROOFING OF BASEMENT LIGHTWELL WINDOWS  INSTALL NEW FLOOR TILE & FINISHED SURFACES. PAINT REPAIRED AREAS  NOT VISIBLE FROM STREET.",
#201608195461,8,2016/08/19,2016/08/19,ISSUED,9,2017/08/19,35000,35000,APARTMENTS,4,APARTMENTS,4,0,,2,2,0,,0,3648,56,1049,,DOLORES,ST,3,,"THOMAS CHRISTOPHER",TILTON,4154048715,"THOMAS CHRISTOPHER TILTON",2686,45TH,AV,"SAN FRANCISCO",CA,94116-0000,,,"REPAIR IN-KIND ENTRY WALKWAYS & COURTYARD: DEMO (E) FINISHED TERRAZO  REPAIR & WATER PROOFING  REPAIR ANY DAMANGED FLOOR FRAME AS NECCESSARY. REPAIR WATER PROOFING OF BASEMENT LIGHTWELL WINDOWS  INSTALL NEW FLOOR TILE & FINISHED SURFACES. PAINT REPAIRED AREAS  NOT VISIBLE FROM STREET.",
#201608195461,8,2016/08/19,2016/08/19,ISSUED,9,2017/08/19,35000,35000,APARTMENTS,4,APARTMENTS,4,0,,2,2,0,,0,3648,57,1049,,DOLORES,ST,4,,"THOMAS CHRISTOPHER",TILTON,4154048715,"THOMAS CHRISTOPHER TILTON",2686,45TH,AV,"SAN FRANCISCO",CA,94116-0000,,,"REPAIR IN-KIND ENTRY WALKWAYS & COURTYARD: DEMO (E) FINISHED TERRAZO  REPAIR & WATER PROOFING  REPAIR ANY DAMANGED FLOOR FRAME AS NECCESSARY. REPAIR WATER PROOFING OF BASEMENT LIGHTWELL WINDOWS  INSTALL NEW FLOOR TILE & FINISHED SURFACES. PAINT REPAIRED AREAS  NOT VISIBLE FROM STREET.",
#201608195463,8,2016/08/19,2016/08/19,ISSUED,9,2017/02/19,11800,11800,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,1,1,2,,0,2049A,011A,846,,PACHECO,ST,,,MICHAEL,SUK,4157517540,"GRAND ROOFING INC.",1325,CARROLL,AV,"SAN FRANCISCO",CA,94124-0000,,,REROOFING.,
#201608195467,8,2016/08/19,2016/08/25,ISSUED,9,2017/08/25,64526,64526,OFFICE,,OFFICE,,2,,30,30,30,,19,232,16,3,,"EMBARCADERO CENTER",*,,,JOHN,MACINTYRE,4159609643,"M C S CONSTRUCTION SERVICES",1990,"BEACH  #304",ST,"SAN FRANCISCO",CA,94123-0000,,,"5TH FLR: TI - CONNECT 2 OFFICE SUITES  MINOR DEMO. REPLACING DOORS  NEW CARD READER ACCESS  NEW CEILING TILE IN SELECT AREAS; MINOR  EP/LIFE SAFETY UNDER SEP PERMIT MAHER NA",
#201608195468,8,2016/08/19,2016/08/19,ISSUED,9,2016/12/19,1961,1961,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,1,,0,2788,14,453,,DELLBROOK,AV,,,MARISSA,CHAIDEZ,5107856340,"THD AT-HOME SERVICES INC/HOME DEPOT",2456,VERNA,CT,"SAN LEANDRO",CA,94577-0000,,,"REPLACE 3 WINDOWS  NOT VISIBLE TO STREET. MAX U-FACTOR 0.32 OR BETTER. NO STRUCTURAL  SIZE  OR LOCATION CHANGES. VINYL.",
#201608195469,8,2016/08/19,2016/08/19,ISSUED,9,2017/08/19,42000,45000,APARTMENTS,6,APARTMENTS,6,2,,3,3,2,,3,1734,5,1231,,16TH,AV,,,TERRY,LUI,4152699893,"K LUI GENERAL CONSTRUCTION CO.",853,"VISTA GRANDE",,MILLBRAE,CA,94030-0000,,,"SOFT STORY RETROFITTING PER SFBC CHAPETER 34B RATIONAL DESIGN METHOD.",
#201608195470,8,2016/08/19,2016/08/19,ISSUED,9,2017/02/19,14275,14275,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,0,,3,3,2,,0,3553,37,18,,ADAIR,ST,,,GARY,LOVETT,5105323862,"LOVETT & LOVETT ROOFING CO INC",2525,"P O BOX 3203",,DANVILLE,CA,94526-0000,,,REROOFING.,
#201608195471,8,2016/08/19,2016/08/19,ISSUED,9,2017/02/19,15721,15721,APARTMENTS,3,APARTMENTS,3,0,,3,3,3,,0,1102,9,1207,,BRODERICK,ST,,,BRAD,RICKARD,8006713985,"SEARS HOME IMPROVEMT PROD ",1200,"DEL PASO",RD,SACRAMENTO,CA,95834-0000,,,"INSTALL COMPOSITE WOOD SIING ON BACK OF HOUSE. NO STRUCTURAL CHANGES. ",750SF.
#201608195472,8,2016/08/19,2016/08/26,ISSUED,9,2017/08/26,51500,51500,"TOURIST HOTEL/MOTEL",402,"TOURIST HOTEL/MOTEL",402,0,,19,19,19,,0,255,2,999,,CALIFORNIA,ST,,,"DAMIEN D.",CESENA,7075919288,"NORTHBAY ROOFING & GUTTERS INC",887,"SEBASTOPOL ROAD A",,"SANTA ROSA",CA,95407-0000,,,REROOFING.,
#201608195473,8,2016/08/19,2016/08/19,ISSUED,9,2017/02/19,20279,20279,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,1,,0,4786,81,1187,,REVERE,AV,,,BRAD,RICKARD,8006713985,"SEARS HOME IMPROVEMT PROD ",1200,"DEL PASO",RD,SACRAMENTO,CA,95834-0000,,,"install composite wood siding on front upper section and vinyl sidingon back and left walls. no structural changes 122 square feet. horizontal pattern and lap will match.",
#201608195475,8,2016/08/19,2016/08/19,ISSUED,9,2017/02/19,15000,15000,"FOOD/BEVERAGE HNDLNG",0,"FOOD/BEVERAGE HNDLNG",0,2,,10,10,0,,13,3720,8,400,,HOWARD,ST,,,ROBERT,SMITH,7075422112,"SMITH MORTON ELECTRICAL INC.",955,PINER,PL,"SANTA ROSA",CA,95405-0000,,,"1/F- FIRE ALARM SYSTEM MODIFICATIONS  2 DUCT SMOKE DETECTOR  RELOCATE 1 STROBE  1 ANSUL MONITORING  1 STROBE  1 SPEAKER STROBE. MAHER NA",
#201608195478,8,2016/08/19,2016/08/19,ISSUED,9,2017/02/19,12800,12800,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,0,,2,2,2,,0,76,16,678,,GREENWICH,ST,,,CRIS,SPILLY,6505539054,"AMERICAN HOME RENEWAL INC",310,SHAW,RD,"SO SAN FRANCISCO",CA,94080-0000,,,"replace 9 windows visible from the street max u factor 0.32 no structural changes - hung - aluminum wood clad windows",
#201608195479,8,2016/08/19,2016/08/22,ISSUED,9,2016/12/22,1,1,OFFICE,0,OFFICE,0,2,,4,4,3,,5,134,1,1045,,SANSOME,ST,,,"THOMAS R.",KESSENICH,4159990700,"THOMAS KESSENICH",31,STILLMAN,ST,"SAN FRANCISCO",CA,94107-0000,,,"2ND FLOOR: REVISION TO APP#201607263341: ADD 1 URINAL TO MEN'S RESTROOM  OMIT JANITORIAL CLOSET  REVISE DRINKING FOUNTAIN SPECIFICATION.",
#201608195481,8,2016/08/19,2016/08/22,ISSUED,9,2017/08/22,1,70000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,,2,2,1,,4,3273,31,835,,DARIEN,WY,,,KAREN,GRIGORIAN,6507730608,"TECHPRO BUILDERS INC",88,"WEST 41ST AVENUE",,"SAN MATEO",CA,94403-0000,,,"ADD WORK SCOPE REVISING PA#201604013742 AND PA201607152492 LOWERING FLOOR SLAB OF A PORTION OF LOWER LEVEL AND REINFORCEMENT OF THE EXTG FOUNDATION PER PLAN. SEISMIC UPGRADING OF 1ST FLOOR.",
#201608195482,8,2016/08/19,2016/08/19,ISSUED,9,2016/12/19,2000,2000,APARTMENTS,3,APARTMENTS,3,2,,3,3,1,,1,557,28,2169,,GREEN,ST,1,,MICHAEL,WILLIAMS,4152824288,"SAN FRANCISCO FIRE PROTECTION",1355,FAIRFAX,AV,"SAN FRANCISCO",CA,94124-0000,,,"GROUND FLOOR LIKE FOR LIKE VOLUNTARY FIRE SYSTEM REPLACEMENT W/NEW CONTROL PANEL  2 SMOKE DET. & PULL STATION AT THE SAME LOCATION. EXISTING 3 HORNS WILL BE TIE-IN TO NEW PANEL.  MAHER ORD 155-13 NA",
